index year month day hour minute second azi_deg azi_min azi_sec pol_deg pol_min pol_sec size_deg size_min size_sec
328 0 4 28 17 59 21.01 -100 26 23.06 23 35 28.92 0 32 37.79
329 0 4 29 2 19 21.01 83 35 49.18 45 40 19.42 0 32 49.44
330 0 4 29 10 39 21.01 173 10 51.21 -30 0 39.58 0 33 0.86
331 0 4 29 18 59 21.01 -91 40 27.59 35 35 41.05 0 33 12.35
332 0 4 30 3 19 21.01 93 13 41.02 33 27 20.14 0 33 23.53
333 0 4 30 11 39 21.01 -170 16 2.45 -29 46 32.04 0 33 34.36
334 0 4 30 19 59 21.01 -81 24 3.13 47 49 21.05 0 33 45.09
335 0 5 1 4 19 21.01 101 54 9.82 21 11 28.14 0 33 55.28
336 0 5 1 12 39 21.01 -154 21 29.03 -26 2 27.20 0 34 5.00
337 0 5 1 20 59 21.01 -67 2 53.20 59 47 1.98 0 34 14.42
338 0 5 2 5 19 21.01 110 36 45.19 9 10 42.81 0 34 23.09
339 0 5 2 13 39 21.01 -140 11 56.99 -19 15 50.32 0 34 31.17
340 0 5 2 21 59 21.01 -41 25 42.87 70 5 18.03 0 34 38.75
341 0 5 3 6 19 21.01 120 4 0.59 -2 14 21.89 0 34 45.38
342 0 5 3 14 39 21.01 -128 3 12.62 -10 9 54.88 0 34 51.33
343 0 5 3 22 59 21.01 6 46 1.52 74 6 20.39 0 34 56.59
344 0 5 4 7 19 21.01 130 54 18.24 -12 36 7.39 0 35 0.77
345 0 5 4 15 39 21.01 -117 35 29.58 0 33 40.10 0 35 4.20
346 0 5 4 23 59 21.01 49 49 4.71 67 47 25.23 0 35 6.78
347 0 5 5 8 19 21.01 143 42 12.48 -21 16 22.24 0 35 8.21
348 0 5 5 16 39 21.01 -108 14 54.51 12 21 29.03 0 35 8.88
349 0 5 6 0 59 21.01 71 41 43.84 56 34 12.31 0 35 8.61
350 0 5 6 9 19 21.01 158 44 37.72 -27 26 19.59 0 35 7.19
351 0 5 6 17 39 21.01 -99 22 4.89 24 47 41.69 0 35 5.05
352 0 5 7 1 59 21.01 84 47 40.86 44 3 29.46 0 35 1.92
353 0 5 7 10 19 21.01 175 33 15.38 -30 16 44.99 0 34 57.75
354 0 5 7 18 39 21.01 -90 7 23.54 37 30 45.09 0 34 52.93
355 0 5 8 2 59 21.01 94 43 41.02 31 19 53.86 0 34 47.15
356 0 5 8 11 19 21.01 -167 17 15.33 -29 21 9.29 0 34 40.50
357 0 5 8 19 39 21.01 -79 8 34.04 50 8 0.80 0 34 33.31
358 0 5 9 3 59 21.01 103 35 15.31 18 50 45.69 0 34 25.26
359 0 5 9 12 19 21.01 -151 25 53.35 -24 53 58.93 0 34 16.53
360 0 5 9 20 39 21.01 -63 19 31.69 62 2 20.33 0 34 7.41
361 0 5 10 4 59 21.01 112 23 32.77 6 55 0.68 0 33 57.57
362 0 5 10 13 19 21.01 -137 45 15.39 -17 40 49.32 0 33 47.29
363 0 5 10 21 39 21.01 -34 23 42.13 71 30 41.20 0 33 36.75
364 0 5 11 5 59 21.01 121 49 0.42 -4 8 37.16 0 33 25.65
365 0 5 11 14 19 21.01 -126 13 20.78 -8 33 8.94 0 33 14.35
366 0 5 11 22 39 21.01 14 39 2.66 73 40 38.79 0 33 2.92
367 0 5 12 6 59 21.01 132 24 56.79 -13 57 40.54 0 32 51.11
368 0 5 12 15 19 21.01 -116 20 34.95 1 47 13.01 0 32 39.31
369 0 5 12 23 39 21.01 52 18 12.37 66 40 33.00 0 32 27.50
370 0 5 13 7 59 21.01 144 38 32.60 -22 3 33.73 0 32 15.49
371 0 5 13 16 19 21.01 -107 30 38.01 12 50 34.84 0 32 3.68
372 0 5 14 0 39 21.01 71 39 31.75 55 59 17.22 0 31 51.94
373 0 5 14 8 59 21.01 158 41 11.02 -27 51 53.50 0 31 40.17
374 0 5 14 17 19 21.01 -99 6 7.21 24 16 16.62 0 31 28.73
375 0 5 15 1 39 21.01 83 36 19.84 44 22 11.11 0 31 17.45
376 0 5 15 9 59 21.01 174 10 56.45 -30 49 13.41 0 31 6.29
377 0 5 15 18 19 21.01 -90 23 58.58 35 48 29.25 0 30 55.57
378 0 5 16 2 39 21.01 92 41 37.21 32 37 12.25 0 30 45.06
379 0 5 16 10 59 21.01 -169 54 24.80 -30 37 9.14 0 30 34.79
380 0 5 16 19 19 21.01 -80 20 18.37 47 11 18.77 0 30 25.05
381 0 5 17 3 39 21.01 100 41 25.38 21 2 57.68 0 30 15.55
382 0 5 17 11 59 21.01 -154 51 5.40 -27 23 51.63 0 30 6.41
383 0 5 17 20 19 21.01 -66 51 30.22 57 59 43.76 0 29 57.84
384 0 5 18 4 39 21.01 108 28 21.14 9 50 49.53 0 29 49.54
385 0 5 18 12 59 21.01 -141 28 11.34 -21 40 6.62 0 29 41.69
386 0 5 18 21 19 21.01 -45 18 51.19 67 13 35.91 0 29 34.42
387 0 5 19 5 39 21.01 116 37 13.39 -0 48 24.51 0 29 27.46
388 0 5 19 13 59 21.01 -129 54 13.29 -14 4 0.24 0 29 21.02
389 0 5 19 22 19 21.01 -8 46 16.57 72 9 19.98 0 29 15.15
390 0 5 20 6 39 21.01 125 37 47.23 -10 41 10.69 0 29 9.62
391 0 5 20 14 59 21.01 -119 51 21.54 -5 9 6.20 0 29 4.67
392 0 5 20 23 19 21.01 31 39 38.65 69 25 27.37 0 29 0.28
393 0 5 21 7 39 21.01 135 59 2.81 -19 28 26.37 0 28 56.25
394 0 5 21 15 59 21.01 -110 51 48.99 4 39 10.90 0 28 52.84
395 0 5 22 0 19 21.01 57 6 36.83 61 10 17.16 0 28 49.97
396 0 5 22 8 39 21.01 148 7 1.57 -26 43 23.38 0 28 47.48
397 0 5 22 16 59 21.01 -102 25 11.51 15 2 20.94 0 28 45.64
398 0 5 23 1 19 21.01 72 10 38.93 50 47 29.31 0 28 44.31
399 0 5 23 9 39 21.01 162 13 14.33 -31 51 30.20 0 28 43.38
400 0 5 23 17 59 21.01 -93 57 55.84 25 46 1.58 0 28 43.13
401 0 5 24 2 19 21.01 82 40 15.94 39 39 0.24 0 28 43.35
402 0 5 24 10 39 21.01 177 54 49.86 -34 17 1.45 0 28 43.99
403 0 5 24 18 59 21.01 -84 46 27.78 36 36 36.11 0 28 45.32
404 0 5 25 3 19 21.01 91 11 27.34 28 14 49.65 0 28 47.08
405 0 5 25 11 39 21.01 -165 54 14.00 -33 37 42.36 0 28 49.31
406 0 5 25 19 59 21.01 -73 40 48.40 47 16 7.02 0 28 52.20
407 0 5 26 4 19 21.01 98 58 8.18 16 49 41.48 0 28 55.48
408 0 5 26 12 39 21.01 -150 34 57.18 -29 57 54.28 0 28 59.26
409 0 5 26 20 59 21.01 -58 28 6.09 57 10 59.31 0 29 3.68
410 0 5 27 5 19 21.01 106 44 23.93 5 34 37.32 0 29 8.46
411 0 5 27 13 39 21.01 -136 58 20.48 -23 45 33.96 0 29 13.74
412 0 5 27 21 59 21.01 -35 0 52.60 65 2 45.87 0 29 19.64
413 0 5 28 6 19 21.01 115 5 4.63 -5 18 12.05 0 29 25.85
414 0 5 28 14 39 21.01 -125 11 26.21 -15 36 57.41 0 29 32.59
415 0 5 28 22 59 21.01 -0 40 16.06 68 7 1.99 0 29 39.88
416 0 5 29 7 19 21.01 124 35 10.30 -15 31 51.62 0 29 47.45
417 0 5 29 15 39 21.01 -114 53 23.74 -6 4 35.19 0 29 55.55
418 0 5 29 23 59 21.01 33 9 27.63 64 20 43.42 0 30 4.12
419 0 5 30 8 19 21.01 135 53 41.50 -24 40 39.51 0 30 12.92
420 0 5 30 16 39 21.01 -105 32 46.90 4 26 23.20 0 30 22.24
421 0 5 31 0 59 21.01 55 59 1.35 55 47 18.01 0 30 31.94
422 0 5 31 9 19 21.01 149 39 0.41 -32 5 46.18 0 30 41.81
423 0 5 31 17 39 21.01 -96 34 15.00 15 36 42.42 0 30 52.16
424 0 6 1 1 59 21.01 70 54 57.87 45 2 9.23 0 31 2.77
425 0 6 1 10 19 21.01 166 5 53.00 -36 54 40.21 0 31 13.50
426 0 6 1 18 39 21.01 -87 15 52.70 27 9 42.55 0 31 24.64
427 0 6 2 2 59 21.01 81 59 0.38 33 19 14.28 0 31 35.89
428 0 6 2 11 19 21.01 -175 34 50.20 -38 14 24.39 0 31 47.19
429 0 6 2 19 39 21.01 -76 37 26.51 38 46 29.04 0 31 58.79
430 0 6 3 3 59 21.01 91 21 4.05 21 11 47.22 0 32 10.33
432 0 6 3 20 39 21.01 -62 52 58.74 49 56 34.50 0 32 33.52
433 0 6 4 4 59 21.01 100 13 18.42 8 59 47.03 0 32 44.94
434 0 6 4 13 19 21.01 -141 4 25.66 -29 37 41.44 0 32 56.24
435 0 6 4 21 39 21.01 -42 39 30.53 59 34 43.99 0 33 7.51
436 0 6 5 5 59 21.01 109 26 18.96 -2 58 42.51 0 33 18.35
437 0 6 5 14 19 21.01 -127 20 35.53 -20 53 59.86 0 33 28.93
438 0 6 5 22 39 21.01 -11 42 7.93 65 13 8.82 0 33 39.29
439 0 6 6 6 59 21.01 119 46 44.19 -14 21 6.01 0 33 49.01
440 0 6 6 15 19 21.01 -115 46 30.02 -10 20 10.69 0 33 58.36
441 0 6 6 23 39 21.01 24 20 45.73 63 43 20.27 0 34 7.27
442 0 6 7 7 59 21.01 132 5 17.33 -24 34 12.78 0 34 15.35
443 0 6 7 16 19 21.01 -105 37 44.47 1 25 0.38 0 34 22.95
444 0 6 8 0 39 21.01 51 21 54.19 55 50 51.32 0 34 29.88
445 0 6 8 8 59 21.01 147 12 16.22 -32 48 2.30 0 34 35.85
446 0 6 8 17 19 21.01 -96 6 33.72 13 52 43.41 0 34 41.22
447 0 6 9 1 39 21.01 68 54 54.34 44 47 54.49 0 34 45.73
448 0 6 9 9 59 21.01 165 24 59.27 -37 55 27.07 0 34 49.20
449 0 6 9 18 19 21.01 -86 20 27.09 26 38 58.16 0 34 52.00
450 0 6 10 2 39 21.01 81 29 4.83 32 28 18.89 0 34 53.79
451 0 6 10 10 59 21.01 -174 30 14.15 -38 53 57.69 0 34 54.53
452 0 6 10 19 19 21.01 -75 7 14.67 39 17 58.01 0 34 54.56
453 0 6 11 3 39 21.01 91 49 19.42 19 44 2.59 0 34 53.50
454 0 6 11 11 59 21.01 -155 10 42.12 -35 29 4.22 0 34 51.45
455 0 6 11 20 19 21.01 -60 20 43.49 51 10 23.42 0 34 48.71
456 0 6 12 4 39 21.01 101 24 49.63 7 4 25.48 0 34 44.87
457 0 6 12 12 59 21.01 -138 35 54.87 -28 27 19.46 0 34 40.17
458 0 6 12 21 19 21.01 -38 3 36.05 60 54 25.00 0 34 34.83
459 0 6 13 5 39 21.01 111 13 48.21 -5 7 10.66 0 34 28.47
460 0 6 13 13 59 21.01 -125 1 31.26 -18 58 34.34 0 34 21.43
461 0 6 13 22 19 21.01 -4 34 13.16 65 36 49.38 0 34 13.84
462 0 6 14 6 39 21.01 122 5 19.39 -16 25 30.73 0 34 5.36
463 0 6 14 14 59 21.01 -113 44 28.09 -8 1 38.37 0 33 56.42
464 0 6 14 23 19 21.01 30 39 14.52 62 38 31.95 0 33 47.03
465 0 6 15 7 39 21.01 134 47 35.95 -26 17 44.79 0 33 36.94
466 0 6 15 15 59 21.01 -103 50 50.20 3 42 48.48 0 33 26.60
467 0 6 16 0 19 21.01 55 1 26.58 54 0 56.32 0 33 15.93
468 0 6 16 8 39 21.01 150 1 42.46 -33 59 10.13 0 33 4.77
469 0 6 16 16 59 21.01 -94 29 56.03 15 47 4.22 0 32 53.57
470 0 6 17 1 19 21.01 70 42 6.17 42 56 44.67 0 32 42.14
471 0 6 17 9 39 21.01 167 51 16.86 -38 35 50.42 0 32 30.44
472 0 6 17 17 59 21.01 -84 49 51.97 27 49 37.37 0 32 18.87
473 0 6 18 2 19 21.01 82 1 28.23 31 0 27.91 0 32 7.18
474 0 6 18 10 39 21.01 -172 58 26.33 -39 24 39.91 0 31 55.42
475 0 6 18 18 59 21.01 -73 43 47.34 39 28 5.22 0 31 43.93
476 0 6 19 3 19 21.01 91 21 21.67 18 51 55.96 0 31 32.43
477 0 6 19 11 39 21.01 -154 39 49.01 -36 23 45.90 0 31 21.03
478 0 6 19 19 59 21.01 -59 25 39.87 50 8 44.07 0 31 10.00
479 0 6 20 4 19 21.01 99 57 8.69 6 51 32.74 0 30 59.04
480 0 6 20 12 39 21.01 -138 47 35.12 -30 15 49.94 0 30 48.34
481 0 6 20 20 59 21.01 -39 4 50.00 58 45 45.21 0 30 38.07
482 0 6 21 5 19 21.01 108 37 38.54 -4 46 1.71 0 30 27.95
483 0 6 21 13 39 21.01 -125 34 37.65 -21 58 32.83 0 30 18.22
484 0 6 21 21 59 21.01 -10 30 39.85 63 15 24.89 0 30 8.96
485 0 6 22 6 19 21.01 118 4 3.69 -15 45 29.07 0 29 59.91
486 0 6 22 14 39 21.01 -114 26 20.06 -12 20 9.10 0 29 51.35
487 0 6 22 22 59 21.01 20 34 17.83 61 40 0.23 0 29 43.28
488 0 6 23 7 19 21.01 128 59 19.72 -25 46 8.54 0 29 35.47
489 0 6 23 15 39 21.01 -104 37 30.35 -1 54 24.57 0 29 28.22
490 0 6 23 23 59 21.01 44 37 56.14 54 53 24.00 0 29 21.47
491 0 6 24 8 19 21.01 142 9 51.24 -34 17 2.18 0 29 15.03
492 0 6 24 16 39 21.01 -95 25 11.13 8 55 22.73 0 29 9.20
493 0 6 25 0 59 21.01 61 2 54.36 45 18 15.49 0 29 3.86
494 0 6 25 9 19 21.01 158 11 34.94 -40 33 19.54 0 28 58.87
495 0 6 25 17 39 21.01 -86 7 23.13 19 51 2.50 0 28 54.54
496 0 6 26 1 59 21.01 72 52 35.97 34 25 26.72 0 28 50.66
497 0 6 26 10 19 21.01 176 48 52.12 -43 42 2.49 0 28 47.19
498 0 6 26 18 39 21.01 -75 55 47.82 30 34 20.15 0 28 44.40
499 0 6 27 2 59 21.01 82 19 9.82 22 57 53.23 0 28 42.03
500 0 6 27 11 19 21.01 -163 43 1.45 -43 7 23.01 0 28 40.12
501 0 6 27 19 39 21.01 -63 44 27.66 40 40 29.84 0 28 38.88
502 0 6 28 3 59 21.01 90 39 16.44 11 17 9.93 0 28 38.05
503 0 6 28 12 19 21.01 -145 45 19.03 -38 58 56.24 0 28 37.71
504 0 6 28 20 39 21.01 -47 58 14.13 49 27 47.27 0 28 38.04
505 0 6 29 4 59 21.01 98 42 19.38 -0 23 1.24 0 28 38.75
506 0 6 29 13 19 21.01 -130 31 52.07 -32 4 13.23 0 28 39.99
507 0 6 29 21 39 21.01 -26 53 29.11 55 42 45.14 0 28 41.88
508 0 6 30 5 59 21.01 107 8 23.93 -11 50 24.52 0 28 44.12
509 0 6 30 14 19 21.01 -117 53 55.63 -23 16 52.04 0 28 46.94
510 0 6 30 22 39 21.01 -1 3 35.96 57 44 58.89 0 28 50.36
511 0 7 1 6 59 21.01 116 39 44.99 -22 49 40.20 0 28 54.13
512 0 7 1 15 19 21.01 -107 7 32.32 -13 18 32.64 0 28 58.49
513 0 7 1 23 39 21.01 24 14 52.34 54 43 24.00 0 29 3.41
514 0 7 2 7 59 21.01 128 9 34.98 -32 57 8.39 0 29 8.66
515 0 7 2 16 19 21.01 -97 25 8.74 -2 38 8.73 0 29 14.52
516 0 7 3 0 39 21.01 44 20 59.07 47 38 1.83 0 29 20.88
517 0 7 3 8 59 21.01 142 45 3.96 -41 33 7.78 0 29 27.55
518 0 7 3 17 19 21.01 -88 2 39.67 8 23 14.85 0 29 34.83
519 0 7 4 1 39 21.01 59 17 34.33 38 4 45.06 0 29 42.54
520 0 7 4 9 59 21.01 161 23 9.58 -47 34 10.96 0 29 50.55
521 0 7 4 18 19 21.01 -78 15 23.51 19 26 58.70 0 29 59.15
522 0 7 5 2 39 21.01 70 52 7.30 27 9 40.16 0 30 8.09
523 0 7 5 10 59 21.01 -176 35 16.09 -49 42 39.34 0 30 17.31
524 0 7 5 19 19 21.01 -67 9 26.61 30 11 3.86 0 30 27.07
525 0 7 6 3 39 21.01 80 35 17.81 15 29 48.62 0 30 37.06
526 0 7 6 11 59 21.01 -154 28 11.48 -47 17 0.03 0 30 47.31
527 0 7 6 20 19 21.01 -53 31 5.36 40 2 6.23 0 30 58.04
528 0 7 7 4 39 21.01 89 30 30.48 3 27 13.39 0 31 8.87
529 0 7 7 12 59 21.01 -135 34 19.87 -40 52 45.99 0 31 19.91
530 0 7 7 21 19 21.01 -35 45 49.50 48 2 43.91 0 31 31.32
532 0 7 8 13 59 21.01 -120 32 57.53 -31 44 43.81 0 31 54.23
533 0 7 8 22 19 21.01 -12 58 28.02 52 41 53.92 0 32 5.97
534 0 7 9 6 39 21.01 108 16 5.88 -20 38 23.42 0 32 17.54
535 0 7 9 14 59 21.01 -108 24 52.94 -20 56 31.49 0 32 29.18
536 0 7 9 23 19 21.01 12 26 31.99 52 27 40.83 0 32 40.85
537 0 7 10 7 39 21.01 119 59 29.61 -31 57 47.20 0 32 52.18
538 0 7 10 15 59 21.01 -97 58 15.01 -9 10 14.74 0 33 3.48
539 0 7 11 0 19 21.01 35 16 44.77 47 14 11.58 0 33 14.58
540 0 7 11 8 39 21.01 135 5 40.74 -41 55 0.61 0 33 25.19
541 0 7 11 16 59 21.01 -88 11 56.95 3 5 42.24 0 33 35.63
542 0 7 12 1 19 21.01 53 7 1.38 38 25 5.27 0 33 45.65
543 0 7 12 9 39 21.01 155 11 14.23 -49 11 41.90 0 33 55.01
544 0 7 12 17 59 21.01 -78 10 27.30 15 27 46.20 0 34 4.06
545 0 7 13 2 19 21.01 66 53 6.60 27 28 49.45 0 34 12.45
546 0 7 13 10 39 21.01 -179 59 30.60 -51 58 52.11 0 34 20.06
547 0 7 13 18 59 21.01 -66 51 21.16 27 29 17.69 0 34 27.20
548 0 7 14 3 19 21.01 78 11 36.54 15 23 44.15 0 34 33.47
549 0 7 14 11 39 21.01 -154 58 33.45 -49 11 37.40 0 34 38.86
550 0 7 14 19 59 21.01 -52 50 37.15 38 30 32.76 0 34 43.65
551 0 7 15 4 19 21.01 88 20 15.92 2 46 13.93 0 34 47.39
552 0 7 15 12 39 21.01 -134 28 5.98 -41 44 34.30 0 34 50.23
553 0 7 15 20 59 21.01 -34 19 19.02 47 23 33.63 0 34 52.35
554 0 7 16 5 19 21.01 98 20 31.19 -9 56 56.00 0 34 53.32
555 0 7 16 13 39 21.01 -118 54 3.52 -31 25 18.18 0 34 53.40
556 0 7 16 21 59 21.01 -10 18 8.76 52 21 23.56 0 34 52.71
557 0 7 17 6 19 21.01 109 11 32.15 -22 19 44.67 0 34 50.84
558 0 7 17 14 39 21.01 -106 39 32.00 -19 35 45.86 0 34 48.17
559 0 7 17 22 59 21.01 16 5 0.06 51 45 10.53 0 34 44.71
560 0 7 18 7 19 21.01 122 4 36.30 -33 48 32.46 0 34 40.14
561 0 7 18 15 39 21.01 -96 11 59.47 -7 5 35.39 0 34 34.91
562 0 7 18 23 59 21.01 38 55 12.72 45 50 39.63 0 34 28.91
563 0 7 19 8 19 21.01 138 31 23.26 -43 30 46.42 0 34 21.95
564 0 7 19 16 39 21.01 -86 21 50.12 5 33 22.24 0 34 14.49
565 0 7 20 0 59 21.01 56 11 0.99 36 28 3.96 0 34 6.35
566 0 7 20 9 19 21.01 159 50 45.70 -50 3 30.68 0 33 57.43
567 0 7 20 17 39 21.01 -76 10 8.88 17 55 35.41 0 33 48.20
568 0 7 21 1 59 21.01 69 16 3.22 25 15 56.17 0 33 38.40
569 0 7 21 10 19 21.01 -175 8 24.19 -51 51 5.24 0 33 28.05
570 0 7 21 18 39 21.01 -64 34 4.92 29 33 14.65 0 33 17.56
571 0 7 22 2 59 21.01 79 54 21.76 13 12 57.00 0 33 6.63
572 0 7 22 11 19 21.01 -151 15 16.83 -48 25 23.62 0 32 55.39
573 0 7 22 19 39 21.01 -50 15 31.73 39 46 45.09 0 32 44.16
574 0 7 23 3 59 21.01 89 21 55.40 0 52 26.56 0 32 32.63
575 0 7 23 12 19 21.01 -132 4 41.30 -41 2 20.52 0 32 21.01
576 0 7 23 20 39 21.01 -31 49 52.02 47 33 18.92 0 32 9.53
577 0 7 24 4 59 21.01 98 35 11.15 -11 23 50.17 0 31 57.88
578 0 7 24 13 19 21.01 -117 23 57.18 -31 21 55.01 0 31 46.34
579 0 7 24 21 39 21.01 -9 6 5.07 51 26 36.58 0 31 35.04
580 0 7 25 5 59 21.01 108 25 45.84 -23 17 8.45 0 31 23.69
581 0 7 25 14 19 21.01 -105 40 27.00 -20 33 3.14 0 31 12.63
582 0 7 25 22 39 21.01 14 47 1.20 50 24 10.06 0 31 1.87
583 0 7 26 6 59 21.01 119 54 9.23 -34 24 44.26 0 30 51.17
584 0 7 26 15 19 21.01 -95 33 26.50 -9 16 2.87 0 30 40.89
585 0 7 26 23 39 21.01 35 22 39.92 44 53 55.38 0 30 30.96
586 0 7 27 7 59 21.01 134 21 28.44 -44 11 1.87 0 30 21.19
587 0 7 27 16 19 21.01 -86 3 29.94 2 3 51.41 0 30 11.94
588 0 7 28 0 39 21.01 51 17 11.69 36 24 13.25 0 30 3.06
589 0 7 28 8 59 21.01 153 21 7.62 -51 35 33.74 0 29 54.43
590 0 7 28 17 19 21.01 -76 22 25.45 13 6 53.57 0 29 46.40
591 0 7 29 1 39 21.01 63 31 54.86 26 12 20.88 0 29 38.73
592 0 7 29 9 59 21.01 177 7 13.22 -55 11 37.28 0 29 31.41
593 0 7 29 18 19 21.01 -65 43 15.06 23 32 9.23 0 29 24.72
594 0 7 30 2 39 21.01 73 27 56.27 15 5 47.85 0 29 18.39
595 0 7 30 10 59 21.01 -157 55 59.17 -53 57 2.46 0 29 12.48
596 0 7 30 19 19 21.01 -53 13 53.19 32 51 32.03 0 29 7.23
597 0 7 31 3 39 21.01 82 7 39.05 3 31 46.08 0 29 2.33
598 0 7 31 11 59 21.01 -136 41 51.59 -48 25 7.45 0 28 57.92
599 0 7 31 20 19 21.01 -38 0 51.05 40 23 28.19 0 28 54.15
600 0 8 1 4 39 21.01 90 17 44.91 -8 12 51.50 0 28 50.75
601 0 8 1 12 59 21.01 -120 23 52.96 -40 7 29.39 0 28 47.88
602 0 8 1 21 19 21.01 -19 40 25.77 45 11 4.96 0 28 45.64
603 0 8 2 5 39 21.01 98 39 25.65 -19 55 8.41 0 28 43.77
604 0 8 2 13 59 21.01 -107 44 12.08 -30 20 4.16 0 28 42.47
605 0 8 2 22 19 21.01 0 39 55.65 46 18 47.48 0 28 41.79
606 0 8 3 6 39 21.01 107 59 42.47 -31 21 17.21 0 28 41.47
607 0 8 3 14 59 21.01 -97 13 32.08 -19 48 40.69 0 28 41.76
608 0 8 3 23 19 21.01 20 19 30.41 43 30 13.00 0 28 42.63
609 0 8 4 7 39 21.01 119 26 26.33 -42 10 44.50 0 28 43.87
610 0 8 4 15 59 21.01 -87 45 48.75 -9 0 39.59 0 28 45.75
611 0 8 5 0 19 21.01 37 8 21.49 37 22 52.99 0 28 48.17
612 0 8 5 8 39 21.01 134 48 44.99 -51 45 12.40 0 28 50.96
613 0 8 5 16 59 21.01 -78 32 5.99 1 44 42.02 0 28 54.42
614 0 8 6 1 19 21.01 50 44 43.03 28 56 5.77 0 28 58.36
615 0 8 6 9 39 21.01 156 33 22.81 -58 48 41.67 0 29 2.68
616 0 8 6 17 59 21.01 -68 50 29.48 12 9 30.35 0 29 7.67
617 0 8 7 2 19 21.01 61 49 57.52 18 59 31.31 0 29 13.09
618 0 8 7 10 39 21.01 -175 12 37.15 -61 21 31.27 0 29 18.91
619 0 8 7 18 59 21.01 -57 58 42.05 21 52 5.71 0 29 25.38
620 0 8 8 3 19 21.01 71 16 1.89 8 6 22.60 0 29 32.22
621 0 8 8 11 39 21.01 -147 19 56.66 -58 15 5.88 0 29 39.47
622 0 8 8 19 59 21.01 -45 11 26.48 30 21 51.89 0 29 47.34
623 0 8 9 4 19 21.01 79 48 21.84 -3 22 3.64 0 29 55.51
624 0 8 9 12 39 21.01 -126 4 48.66 -50 48 9.07 0 30 4.08
625 0 8 9 20 59 21.01 -29 49 32.37 36 54 43.49 0 30 13.22
626 0 8 10 5 19 21.01 88 7 24.23 -15 10 55.48 0 30 22.58
627 0 8 10 13 39 21.01 -110 50 51.05 -40 58 0.51 0 30 32.35
628 0 8 10 21 59 21.01 -11 52 21.05 40 35 16.04 0 30 42.59
629 0 8 11 6 19 21.01 96 56 52.85 -27 7 5.91 0 30 52.97
630 0 8 11 14 39 21.01 -99 10 2.47 -29 57 8.55 0 31 3.73
631 0 8 11 22 59 21.01 7 21 15.64 40 36 36.46 0 31 14.85
632 0 8 12 7 19 21.01 107 18 22.59 -38 53 58.40 0 31 26.01
633 0 8 12 15 39 21.01 -89 15 11.18 -18 23 32.94 0 31 37.49
634 0 8 12 23 59 21.01 25 37 33.99 36 51 7.59 0 31 49.19
635 0 8 13 8 19 21.01 120 59 37.86 -50 1 42.94 0 32 0.83
636 0 8 13 16 39 21.01 -79 57 6.77 -6 40 24.74 0 32 12.71
637 0 8 14 0 59 21.01 41 24 42.91 29 54 58.96 0 32 24.63
638 0 8 14 9 19 21.01 141 20 6.28 -59 23 30.42 0 32 36.36
639 0 8 14 17 39 21.01 -70 24 7.96 4 52 43.05 0 32 48.23
640 0 8 15 1 59 21.01 54 33 14.98 20 40 21.62 0 32 59.92
641 0 8 15 10 19 21.01 171 55 7.40 -64 32 23.12 0 33 11.30
642 0 8 15 18 39 21.01 -59 47 57.71 15 52 49.60 0 33 22.67
643 0 8 16 2 59 21.01 65 39 57.55 9 52 14.06 0 33 33.64
644 0 8 16 11 19 21.01 -153 34 54.40 -62 39 43.72 0 33 44.17
645 0 8 16 19 39 21.01 -47 16 19.95 25 46 50.12 0 33 54.51
646 0 8 17 3 59 21.01 75 32 10.96 -1 56 37.52 0 34 4.22
647 0 8 17 12 19 21.01 -127 47 46.30 -54 43 15.65 0 34 13.37
648 0 8 17 20 39 21.01 -31 57 35.73 33 44 52.13 0 34 22.13
649 0 8 18 4 59 21.01 84 57 6.03 -14 21 56.98 0 34 30.05
650 0 8 18 13 19 21.01 -110 47 26.48 -43 42 37.36 0 34 37.31
651 0 8 18 21 39 21.01 -13 33 44.15 38 39 27.90 0 34 43.98
652 0 8 19 5 59 21.01 94 46 42.53 -27 2 31.73 0 34 49.64
653 0 8 19 14 19 21.01 -98 27 57.00 -31 24 17.89 0 34 54.56
654 0 8 19 22 39 21.01 6 40 44.00 39 27 3.66 0 34 58.72
655 0 8 20 6 59 21.01 106 14 8.49 -39 33 32.72 0 35 1.76
656 0 8 20 15 19 21.01 -88 14 39.48 -18 38 27.53 0 35 4.02
657 0 8 20 23 39 21.01 26 6 49.76 35 51 42.69 0 35 5.41
658 0 8 21 7 59 21.01 121 28 17.27 -51 14 14.82 0 35 5.62
659 0 8 21 16 19 21.01 -78 40 45.43 -5 54 35.12 0 35 5.08
660 0 8 22 0 39 21.01 42 44 49.43 28 38 39.04 0 35 3.59
661 0 8 22 8 59 21.01 144 23 24.64 -60 38 3.05 0 35 0.98
662 0 8 22 17 19 21.01 -68 47 12.53 6 22 35.43 0 34 57.69
663 0 8 23 1 39 21.01 56 20 2.63 18 56 45.79 0 34 53.44
664 0 8 23 9 59 21.01 177 56 7.72 -64 49 28.69 0 34 48.19
665 0 8 23 18 19 21.01 -57 42 14.38 17 44 58.97 0 34 42.37
666 0 8 24 2 39 21.01 67 36 14.18 7 44 23.17 0 34 35.64
667 0 8 24 10 59 21.01 -147 49 10.58 -61 27 21.92 0 34 28.11
668 0 8 24 19 19 21.01 -44 34 5.96 27 34 52.84 0 34 20.14
669 0 8 25 3 39 21.01 77 27 24.96 -4 17 52.41 0 34 11.38
