# index year month day hour minute second azi_deg azi_min azi_sec pol_deg pol_min pol_sec size_deg size_min size_sec
1073 1 1 11 0 41 43.99 -112 17 0.62 32 27 23.62 0 29 32.41
1074 1 1 11 9 1 43.99 98 0 46.58 14 44 50.53 0 29 31.09
1075 1 1 11 17 21 43.99 -29 14 26.03 -50 34 46.63 0 29 30.26
1076 1 1 12 1 41 43.99 -125 19 0.01 42 12 21.80 0 29 30.15
1077 1 1 12 10 1 43.99 90 34 50.22 2 35 22.84 0 29 30.43
1078 1 1 12 18 21 43.99 -47 48 16.50 -43 54 59.89 0 29 31.25
1079 1 1 13 2 41 43.99 -142 29 18.31 50 3 26.42 0 29 32.76
1080 1 1 13 11 1 43.99 83 13 50.22 -9 35 20.40 0 29 34.65
1081 1 1 13 19 21 43.99 -62 3 4.15 -34 51 49.52 0 29 37.11
1082 1 1 14 3 41 43.99 -164 40 30.53 54 35 53.90 0 29 40.24
1083 1 1 14 12 1 43.99 75 17 23.25 -21 36 45.84 0 29 43.71
1084 1 1 14 20 21 43.99 -73 18 0.02 -24 27 35.77 0 29 47.79
1085 1 1 15 4 41 43.99 170 36 52.88 54 26 1.87 0 29 52.49
1087 1 1 15 21 21 43.99 -82 49 20.82 -13 19 40.10 0 30 3.19
1088 1 1 16 5 41 43.99 148 37 6.39 49 32 32.91 0 30 9.41
1089 1 1 16 14 1 43.99 53 43 1.70 -44 1 36.88 0 30 15.95
1090 1 1 16 22 21 43.99 -91 34 49.33 -1 51 7.06 0 30 23.13
1091 1 1 17 6 41 43.99 131 43 36.55 41 16 4.38 0 30 30.80
1092 1 1 17 15 1 43.99 36 37 36.77 -53 6 13.13 0 30 38.77
1093 1 1 17 23 21 43.99 -100 21 32.01 9 40 43.25 0 30 47.37
1094 1 1 18 7 41 43.99 119 1 33.12 30 58 17.51 0 30 56.36
1095 1 1 18 16 1 43.99 12 31 35.55 -58 46 59.10 0 31 5.64
1096 1 1 19 0 21 43.99 -109 56 43.08 20 58 1.98 0 31 15.52
1097 1 1 19 8 41 43.99 108 58 6.18 19 30 18.86 0 31 25.69
1098 1 1 19 17 1 43.99 -16 3 49.83 -58 59 23.92 0 31 36.12
1099 1 1 20 1 21 43.99 -121 18 27.01 31 36 4.46 0 31 47.08
1100 1 1 20 9 41 43.99 100 21 23.27 7 20 53.33 0 31 58.21
1101 1 1 20 18 1 43.99 -41 1 52.78 -53 31 8.32 0 32 9.57
1102 1 1 21 2 21 43.99 -135 43 20.67 40 53 53.83 0 32 21.36
1103 1 1 21 10 41 43.99 92 18 36.19 -5 12 23.05 0 32 33.18
1104 1 1 21 19 1 43.99 -59 4 37.40 -44 17 31.67 0 32 45.17
1105 1 1 22 3 21 43.99 -154 29 46.35 47 42 36.41 0 32 57.46
1106 1 1 22 11 41 43.99 84 3 13.16 -17 55 43.04 0 33 9.61
1107 1 1 22 20 1 43.99 -72 8 8.29 -33 4 14.20 0 33 21.86
1108 1 1 23 4 21 43.99 -177 23 18.41 50 28 44.23 0 33 34.24
1109 1 1 23 12 41 43.99 74 39 54.00 -30 33 19.13 0 33 46.30
1110 1 1 23 21 1 43.99 -82 27 41.17 -20 49 37.18 0 33 58.37
1111 1 1 24 5 21 43.99 159 12 40.37 48 10 53.82 0 34 10.33
1112 1 1 24 13 41 43.99 62 41 48.86 -42 39 9.77 0 34 21.82
1113 1 1 24 22 1 43.99 -91 33 24.31 -8 5 21.52 0 34 33.17
1114 1 1 25 6 21 43.99 139 26 48.71 41 22 43.74 0 34 44.19
1115 1 1 25 14 41 43.99 45 33 35.14 -53 18 59.32 0 34 54.55
1116 1 1 25 23 1 43.99 -100 28 15.11 4 46 46.75 0 35 4.64
1117 1 1 26 7 21 43.99 124 11 19.82 31 31 46.00 0 35 14.13
1118 1 1 26 15 41 43.99 19 37 56.58 -60 33 5.65 0 35 22.81
1119 1 1 27 0 1 43.99 -110 8 30.64 17 25 14.07 0 35 31.07
1120 1 1 27 8 21 43.99 112 15 7.26 19 52 14.25 0 35 38.48
1121 1 1 27 16 41 43.99 -13 22 19.54 -61 19 14.73 0 35 44.97
1122 1 1 28 1 1 43.99 -121 40 16.06 29 20 26.28 0 35 50.89
1123 1 1 28 9 21 43.99 102 16 18.70 7 11 26.76 0 35 55.75
1124 1 1 28 17 41 43.99 -41 35 57.03 -55 3 36.73 0 35 59.63
1125 1 1 29 2 1 43.99 -136 30 58.34 39 43 42.88 0 36 2.82
1126 1 1 29 10 21 43.99 93 9 28.07 -6 0 20.14 0 36 4.80
1127 1 1 29 18 41 43.99 -60 37 1.76 -44 35 1.75 0 36 5.81
1128 1 1 30 3 1 43.99 -156 10 21.98 47 13 24.14 0 36 6.03
1129 1 1 30 11 21 43.99 83 57 36.57 -19 20 2.51 0 36 5.00
1130 1 1 30 19 41 43.99 -73 46 44.70 -32 13 36.00 0 36 3.06
1131 1 1 31 4 1 43.99 179 48 45.38 50 2 4.87 0 36 0.30
1132 1 1 31 12 21 43.99 73 35 28.32 -32 24 4.00 0 35 56.31
1133 1 1 31 20 41 43.99 -84 3 5.93 -19 7 48.54 0 35 51.55
1134 1 2 1 5 1 43.99 155 52 55.14 47 12 59.81 0 35 45.99
1135 1 2 1 13 21 43.99 60 23 56.02 -44 38 23.81 0 35 39.32
1136 1 2 1 21 41 43.99 -93 8 35.48 -5 52 47.99 0 35 32.05
1137 1 2 2 6 1 43.99 136 25 3.49 39 46 35.58 0 35 24.04
1138 1 2 2 14 21 43.99 41 34 49.68 -54 58 36.21 0 35 15.12
1139 1 2 2 22 41 43.99 -102 9 15.61 7 7 42.99 0 35 5.79
1140 1 2 3 7 1 43.99 121 48 50.56 29 30 37.43 0 34 55.83
1141 1 2 3 15 21 43.99 13 59 57.63 -61 16 2.56 0 34 45.18
1142 1 2 3 23 41 43.99 -112 1 19.62 19 30 59.63 0 34 34.33
1143 1 2 4 8 1 43.99 110 35 4.53 17 45 6.71 0 34 22.97
1144 1 2 4 16 21 43.99 -18 29 8.18 -60 55 9.12 0 34 11.17
1145 1 2 5 0 41 43.99 -123 46 59.53 30 47 25.69 0 33 59.35
1146 1 2 5 9 1 43.99 101 18 51.40 5 16 26.45 0 33 47.15
1147 1 2 5 17 21 43.99 -44 41 47.85 -54 20 33.60 0 33 34.76
1148 1 2 6 1 41 43.99 -138 39 25.54 40 11 30.68 0 33 22.50
1149 1 2 6 10 1 43.99 92 58 1.04 -7 28 39.64 0 33 10.00
1150 1 2 6 18 21 43.99 -62 23 52.50 -44 22 23.93 0 32 57.54
1151 1 2 7 2 41 43.99 -157 33 55.09 46 34 26.11 0 32 45.31
1152 1 2 7 11 1 43.99 84 42 21.61 -20 12 32.43 0 32 32.98
1153 1 2 7 19 21 43.99 -74 55 10.87 -32 59 5.28 0 32 20.88
1154 1 2 8 3 41 43.99 -179 32 42.68 48 39 6.98 0 32 9.09
1155 1 2 8 12 1 43.99 75 38 34.98 -32 39 39.10 0 31 57.32
1156 1 2 8 20 21 43.99 -84 50 12.79 -21 6 18.82 0 31 45.94
1157 1 2 9 4 41 43.99 159 1 46.55 45 57 30.36 0 31 34.92
1158 1 2 9 13 1 43.99 64 29 29.16 -44 29 27.19 0 31 24.02
1159 1 2 9 21 21 43.99 -93 37 20.79 -9 11 51.43 0 31 13.63
1160 1 2 10 5 41 43.99 141 18 44.97 39 22 39.64 0 31 3.64
1161 1 2 10 14 1 43.99 48 58 44.29 -55 3 18.34 0 30 53.86
1162 1 2 10 22 21 43.99 -102 12 24.21 2 26 19.68 0 30 44.68
1163 1 2 11 6 41 43.99 127 40 27.20 30 17 18.91 0 30 35.89
1164 1 2 11 15 1 43.99 25 24 50.46 -62 55 28.65 0 30 27.41
1165 1 2 11 23 21 43.99 -111 19 32.04 13 31 43.52 0 30 19.59
1166 1 2 12 7 41 43.99 117 4 17.71 19 44 53.43 0 30 12.16
1167 1 2 12 16 1 43.99 -7 5 2.19 -65 31 40.88 0 30 5.11
1168 1 2 13 0 21 43.99 -121 42 17.45 23 43 48.94 0 29 58.75
1169 1 2 13 8 41 43.99 108 24 18.24 8 23 43.10 0 29 52.77
1170 1 2 13 17 1 43.99 -37 46 53.97 -61 33 54.39 0 29 47.25
1171 1 2 14 1 21 43.99 -134 7 20.23 32 32 55.35 0 29 42.41
1172 1 2 14 9 41 43.99 100 50 8.90 -3 24 1.88 0 29 37.96
1173 1 2 14 18 1 43.99 -58 52 9.19 -53 15 11.81 0 29 34.02
1174 1 2 15 2 21 43.99 -149 14 24.45 39 15 54.89 0 29 30.76
1175 1 2 15 10 41 43.99 93 42 37.93 -15 24 42.88 0 29 27.87
1176 1 2 15 19 1 43.99 -72 58 30.14 -42 59 8.24 0 29 25.55
1177 1 2 16 3 21 43.99 -167 0 3.98 42 59 23.05 0 29 23.88
1178 1 2 16 11 41 43.99 86 24 32.96 -27 28 20.21 0 29 22.59
1179 1 2 16 20 1 43.99 -83 27 54.79 -31 56 4.37 0 29 21.90
1180 1 2 17 4 21 43.99 174 5 45.03 43 1 28.33 0 29 21.85
1181 1 2 17 12 41 43.99 78 7 58.14 -39 24 40.61 0 29 22.16
1182 1 2 17 21 1 43.99 -92 15 2.95 -20 37 57.84 0 29 23.11
1183 1 2 18 5 21 43.99 156 26 11.78 39 22 26.11 0 29 24.66
1184 1 2 18 13 41 43.99 67 29 21.06 -50 57 36.16 0 29 26.57
1185 1 2 18 22 1 43.99 -100 24 45.90 -9 22 38.04 0 29 29.16
1186 1 2 19 6 21 43.99 141 32 2.01 32 44 26.54 0 29 32.28
1187 1 2 19 14 41 43.99 51 28 22.61 -61 30 18.37 0 29 35.78
1188 1 2 19 23 1 43.99 -108 40 58.98 1 35 57.55 0 29 39.97
1189 1 2 20 7 21 43.99 129 27 59.55 24 0 43.25 0 29 44.64
1190 1 2 20 15 41 43.99 23 47 1.95 -69 19 7.72 0 29 49.70
1191 1 2 21 0 1 43.99 -117 41 21.21 12 2 24.27 0 29 55.44
1192 1 2 21 8 21 43.99 119 36 25.30 13 53 35.83 0 30 1.60
1193 1 2 21 16 41 43.99 -17 0 19.31 -70 38 19.55 0 30 8.17
1194 1 2 22 1 1 43.99 -128 4 31.12 21 35 33.41 0 30 15.39
1195 1 2 22 9 21 43.99 111 14 3.56 2 51 11.27 0 30 22.96
1196 1 2 22 17 41 43.99 -49 54 41.93 -64 23 31.80 0 30 30.94
1197 1 2 23 2 1 43.99 -140 30 40.87 29 44 4.01 0 30 39.54
1198 1 2 23 10 21 43.99 103 43 0.68 -8 48 38.39 0 30 48.41
1200 1 2 24 3 1 43.99 -155 28 57.26 35 43 18.46 0 31 7.52
1201 1 2 24 11 21 43.99 96 28 44.95 -20 53 54.45 0 31 17.53
1202 1 2 24 19 41 43.99 -81 17 54.70 -42 52 50.75 0 31 27.93
1203 1 2 25 4 1 43.99 -172 44 8.87 38 40 38.08 0 31 38.78
1204 1 2 25 12 21 43.99 88 52 1.70 -33 14 55.23 0 31 49.72
1205 1 2 25 20 41 43.99 -90 38 3.47 -30 52 19.78 0 32 1.02
1206 1 2 26 5 1 43.99 169 12 8.41 37 57 19.39 0 32 12.62
1207 1 2 26 13 21 43.99 79 51 17.10 -45 40 10.50 0 32 24.21
1208 1 2 26 21 41 43.99 -98 51 0.53 -18 41 47.50 0 32 36.10
1209 1 2 27 6 1 43.99 152 22 18.42 33 34 21.11 0 32 48.12
1210 1 2 27 14 21 43.99 67 13 44.74 -57 47 25.23 0 33 0.01
1211 1 2 27 22 41 43.99 -106 56 36.98 -6 36 34.35 0 33 12.10
1212 1 2 28 7 1 43.99 137 59 14.88 26 9 53.57 0 33 24.13
1213 1 2 28 15 21 43.99 44 56 23.99 -68 30 37.46 0 33 35.89
1214 1 2 28 23 41 43.99 -115 39 38.12 5 7 0.16 0 33 47.72
1215 1 3 1 8 1 43.99 126 5 0.70 16 32 49.37 0 33 59.27
1216 1 3 1 16 21 43.99 1 1 54.26 -73 55 14.66 0 34 10.41
1217 1 3 2 0 41 43.99 -125 44 7.60 16 6 5.82 0 34 21.46
1218 1 3 2 9 1 43.99 116 5 32.50 5 24 2.31 0 34 31.98
1219 1 3 2 17 21 43.99 -44 30 13.35 -68 56 20.32 0 34 41.97
1220 1 3 3 1 41 43.99 -137 58 30.75 25 45 29.90 0 34 51.67
1221 1 3 3 10 1 43.99 107 19 17.37 -6 46 53.74 0 35 0.61
1222 1 3 3 18 21 43.99 -68 8 51.35 -57 57 32.43 0 35 8.90
1223 1 3 4 2 41 43.99 -153 5 55.78 33 12 9.64 0 35 16.71
1224 1 3 4 11 1 43.99 99 4 57.09 -19 38 29.53 0 35 23.54
1225 1 3 4 19 21 43.99 -81 32 22.14 -45 10 58.85 0 35 29.63
1226 1 3 5 3 41 43.99 -171 5 15.24 37 18 28.44 0 35 35.04
1227 1 3 5 12 1 43.99 90 35 34.78 -32 52 58.86 0 35 39.32
1228 1 3 5 20 21 43.99 -91 14 53.38 -31 53 4.70 0 35 42.81
1229 1 3 6 4 41 43.99 169 38 52.28 37 9 37.79 0 35 45.46
1230 1 3 6 13 1 43.99 80 38 10.42 -46 11 5.54 0 35 46.90
1231 1 3 6 21 21 43.99 -99 42 14.36 -18 33 54.88 0 35 47.54
1232 1 3 7 5 41 43.99 151 40 40.84 32 43 56.99 0 35 47.24
1233 1 3 7 14 1 43.99 66 31 51.08 -59 0 40.15 0 35 45.73
1234 1 3 7 22 21 43.99 -108 4 43.88 -5 33 58.88 0 35 43.47
1235 1 3 8 6 41 43.99 136 35 21.69 24 53 42.42 0 35 40.22
1236 1 3 8 15 1 43.99 40 43 34.57 -69 52 22.92 0 35 35.86
1237 1 3 8 23 21 43.99 -117 10 53.78 6 45 28.26 0 35 30.84
1238 1 3 9 7 41 43.99 124 24 0.38 14 45 38.69 0 35 24.86
1239 1 3 9 16 1 43.99 -8 11 53.73 -73 50 31.54 0 35 17.93
1240 1 3 10 0 21 43.99 -127 45 41.39 17 56 59.15 0 35 10.47
1241 1 3 10 8 41 43.99 114 23 38.92 3 13 18.64 0 35 2.14
1242 1 3 10 17 1 43.99 -50 15 17.09 -67 7 59.80 0 34 53.08
1243 1 3 11 1 21 43.99 -140 33 39.28 27 22 8.09 0 34 43.64
1244 1 3 11 9 41 43.99 105 46 6.73 -9 6 52.20 0 34 33.46
1245 1 3 11 18 1 43.99 -71 3 5.22 -55 43 54.40 0 34 22.79
1246 1 3 12 2 21 43.99 -156 3 31.14 34 9 20.50 0 34 11.89
1247 1 3 12 10 41 43.99 97 47 23.65 -21 50 40.99 0 34 0.42
1248 1 3 12 19 1 43.99 -83 19 38.43 -43 12 35.86 0 33 48.70
1249 1 3 13 3 21 43.99 -173 48 19.43 37 23 18.96 0 33 36.90
1250 1 3 13 11 41 43.99 89 41 44.76 -34 40 40.03 0 33 24.69
1251 1 3 13 20 1 43.99 -92 30 28.49 -30 34 5.02 0 33 12.47
1252 1 3 14 4 21 43.99 168 0 35.82 36 33 41.28 0 33 0.28
1253 1 3 14 12 41 43.99 80 23 43.04 -47 20 49.56 0 32 47.86
1254 1 3 14 21 1 43.99 -100 35 40.80 -18 11 35.94 0 32 35.62
1255 1 3 15 5 21 43.99 151 33 28.22 31 59 47.66 0 32 23.51
1256 1 3 15 13 41 43.99 67 38 26.20 -59 27 36.26 0 32 11.33
1257 1 3 15 22 1 43.99 -108 33 29.36 -6 19 52.24 0 31 59.50
1258 1 3 16 6 21 43.99 137 52 48.89 24 36 34.77 0 31 47.85
1259 1 3 16 14 41 43.99 45 18 36.67 -69 59 16.36 0 31 36.29
1260 1 3 16 23 1 43.99 -117 2 38.52 4 46 49.25 0 31 25.20
1261 1 3 17 7 21 43.99 126 49 3.46 15 21 14.83 0 31 14.34
1262 1 3 17 15 41 43.99 0 57 31.29 -75 19 51.21 0 31 3.70
1263 1 3 18 0 1 43.99 -126 36 25.70 14 50 39.72 0 30 53.61
1264 1 3 18 8 21 43.99 117 44 8.36 4 56 25.41 0 30 43.79
1265 1 3 18 16 41 43.99 -45 1 16.89 -70 54 3.94 0 30 34.31
1266 1 3 19 1 1 43.99 -137 45 46.20 23 27 17.38 0 30 25.41
1267 1 3 19 9 21 43.99 109 58 52.48 -6 10 5.82 0 30 16.82
1268 1 3 19 17 41 43.99 -68 27 22.34 -61 7 11.99 0 30 8.65
1269 1 3 20 2 1 43.99 -150 52 29.79 30 4 14.80 0 30 1.10
1270 1 3 20 10 21 43.99 102 59 28.71 -17 40 45.14 0 29 53.86
1271 1 3 20 18 41 43.99 -81 27 32.07 -49 56 11.68 0 29 47.14
1272 1 3 21 3 1 43.99 -165 50 50.10 34 4 22.70 0 29 41.03
1273 1 3 21 11 21 43.99 96 14 37.92 -29 23 59.90 0 29 35.25
1274 1 3 21 19 41 43.99 -90 37 22.24 -38 27 26.89 0 29 30.04
1275 1 3 22 4 1 43.99 178 11 39.71 34 58 21.84 0 29 25.44
1276 1 3 22 12 21 43.99 89 7 15.13 -41 11 3.70 0 29 21.19
1277 1 3 22 20 41 43.99 -98 17 45.67 -27 2 55.50 0 29 17.56
1278 1 3 23 5 1 43.99 162 41 32.53 32 41 27.02 0 29 14.50
1279 1 3 23 13 21 43.99 80 35 19.75 -52 52 27.25 0 29 11.82
1280 1 3 23 21 41 43.99 -105 31 14.75 -15 54 5.48 0 29 9.79
1281 1 3 24 6 1 43.99 148 50 49.27 27 37 19.42 0 29 8.31
1282 1 3 24 14 21 43.99 68 11 34.16 -64 10 6.13 0 29 7.22
1283 1 3 24 22 41 43.99 -112 54 49.97 -5 10 39.27 0 29 6.80
1284 1 3 25 7 1 43.99 137 5 6.82 20 24 0.67 0 29 6.90
1285 1 3 25 15 21 43.99 44 1 49.02 -74 2 55.84 0 29 7.41
1286 1 3 25 23 41 43.99 -120 57 33.85 4 55 49.97 0 29 8.62
1287 1 3 26 8 1 43.99 127 13 15.25 11 37 48.05 0 29 10.29
1288 1 3 26 16 21 43.99 -9 11 42.16 -78 5 2.98 0 29 12.40
1289 1 3 27 0 41 43.99 -130 7 7.00 14 9 20.02 0 29 15.20
1290 1 3 27 9 1 43.99 118 49 23.53 1 46 19.24 0 29 18.42
1291 1 3 27 17 21 43.99 -54 45 20.35 -71 49 15.63 0 29 22.11
1292 1 3 28 1 41 43.99 -140 50 33.14 22 6 47.33 0 29 26.48
1293 1 3 28 10 1 43.99 111 25 52.85 -8 51 23.47 0 29 31.22
1294 1 3 28 18 21 43.99 -74 35 47.39 -61 22 55.65 0 29 36.45
1295 1 3 29 2 41 43.99 -153 27 46.60 28 16 31.80 0 29 42.33
1296 1 3 29 11 1 43.99 104 36 25.96 -20 2 32.25 0 29 48.54
1297 1 3 29 19 21 43.99 -85 43 58.70 -49 56 36.86 0 29 55.25
1298 1 3 30 3 41 43.99 -167 55 10.16 32 0 48.30 0 30 2.55
1299 1 3 30 12 1 43.99 97 53 27.33 -31 38 6.50 0 30 10.15
1300 1 3 30 20 21 43.99 -93 56 25.64 -38 13 33.44 0 30 18.25
1301 1 3 31 4 41 43.99 176 32 17.43 32 46 34.78 0 30 26.87
1302 1 3 31 13 1 43.99 90 39 29.57 -43 30 32.74 0 30 35.73
1303 1 3 31 21 21 43.99 -101 8 35.86 -26 29 2.49 0 30 45.09
1304 1 4 1 5 41 43.99 161 13 24.83 30 21 41.02 0 30 54.88
1305 1 4 1 14 1 43.99 81 42 40.25 -55 30 18.86 0 31 4.84
1306 1 4 1 22 21 43.99 -108 14 12.04 -14 53 15.12 0 31 15.27
1307 1 4 2 6 41 43.99 147 19 11.35 25 1 32.63 0 31 26.01
1308 1 4 2 15 1 43.99 67 42 50.02 -67 15 21.01 0 31 36.85
1309 1 4 2 23 21 43.99 -115 48 59.99 -3 37 30.52 0 31 48.11
1310 1 4 3 7 41 43.99 135 19 44.64 17 18 47.19 0 31 59.52
1312 1 4 4 0 21 43.99 -124 25 27.69 7 2 9.05 0 32 22.73
1313 1 4 4 8 41 43.99 125 8 15.90 7 47 58.84 0 32 34.48
1314 1 4 4 17 1 43.99 -31 31 42.40 -77 40 20.14 0 32 46.17
1315 1 4 5 1 21 43.99 -134 38 4.55 16 41 17.03 0 32 58.04
1316 1 4 5 9 41 43.99 116 20 25.56 -3 2 27.19 0 33 9.70
1317 1 4 5 18 1 43.99 -67 3 58.20 -67 49 11.99 0 33 21.19
1318 1 4 6 2 21 43.99 -147 0 52.11 24 43 7.30 0 33 32.71
1319 1 4 6 10 41 43.99 108 27 2.85 -14 51 14.53 0 33 43.80
1320 1 4 6 19 1 43.99 -82 8 12.69 -55 26 48.47 0 33 54.60
1321 1 4 7 3 21 43.99 -161 50 50.38 30 17 31.03 0 34 5.23
1322 1 4 7 11 41 43.99 100 56 28.84 -27 22 17.06 0 34 15.22
1323 1 4 7 20 1 43.99 -91 46 17.73 -42 28 54.91 0 34 24.80
1324 1 4 8 4 21 43.99 -178 35 48.99 32 30 53.41 0 34 33.98
1325 1 4 8 12 41 43.99 93 7 42.74 -40 21 54.12 0 34 42.33
1326 1 4 8 21 1 43.99 -99 44 46.49 -29 24 45.76 0 34 50.16
1327 1 4 9 5 21 43.99 164 19 32.10 30 51 50.84 0 34 57.36
1328 1 4 9 13 41 43.99 83 45 13.41 -53 34 54.00 0 35 3.57
1329 1 4 9 22 1 43.99 -107 26 5.93 -16 31 19.84 0 35 9.15
1330 1 4 10 6 21 43.99 148 43 4.08 25 32 26.78 0 35 13.91
1331 1 4 10 14 41 43.99 69 16 24.60 -66 33 2.41 0 35 17.57
1332 1 4 10 23 1 43.99 -115 36 43.80 -4 6 1.50 0 35 20.54
1333 1 4 11 7 21 43.99 135 28 23.33 17 18 17.66 0 35 22.53
1334 1 4 11 15 41 43.99 34 29 46.70 -77 21 36.43 0 35 23.39
1335 1 4 12 0 1 43.99 -124 54 44.19 7 28 35.73 0 35 23.53
1336 1 4 12 8 21 43.99 124 30 6.38 7 1 38.83 0 35 22.60
1337 1 4 12 16 41 43.99 -36 48 18.90 -77 2 23.69 0 35 20.60
1338 1 4 13 1 1 43.99 -135 57 22.98 17 41 8.32 0 35 17.89
1339 1 4 13 9 21 43.99 115 15 50.90 -4 34 36.71 0 35 14.09
1340 1 4 13 17 41 43.99 -70 1 21.88 -66 3 24.59 0 35 9.35
1341 1 4 14 2 1 43.99 -149 16 3.84 25 48 41.60 0 35 3.96
1342 1 4 14 10 21 43.99 107 8 8.20 -16 59 24.22 0 34 57.55
1343 1 4 14 18 41 43.99 -84 7 50.26 -53 6 5.12 0 34 50.38
1344 1 4 15 3 1 43.99 -164 54 0.07 30 59 41.99 0 34 42.65
1345 1 4 15 11 21 43.99 99 28 57.79 -29 50 34.36 0 34 34.03
1346 1 4 15 19 41 43.99 -93 23 4.44 -39 56 43.10 0 34 24.87
1347 1 4 16 4 1 43.99 178 4 42.68 32 30 21.92 0 34 15.27
1348 1 4 16 12 21 43.99 91 31 56.48 -42 51 8.45 0 34 4.94
1349 1 4 16 20 41 43.99 -101 8 45.40 -27 2 8.92 0 33 54.31
1350 1 4 17 5 1 43.99 161 27 35.59 30 10 52.73 0 33 43.37
1351 1 4 17 13 21 43.99 81 54 30.81 -55 44 33.38 0 33 31.90
1352 1 4 17 21 41 43.99 -108 37 42.23 -14 37 1.93 0 33 20.34
1353 1 4 18 6 1 43.99 146 46 58.33 24 33 43.13 0 33 8.59
1354 1 4 18 14 21 43.99 66 49 6.64 -68 2 0.19 0 32 56.52
1355 1 4 18 22 41 43.99 -116 29 54.85 -2 54 41.04 0 32 44.55
1356 1 4 19 7 1 43.99 134 32 36.11 16 32 0.71 0 32 32.51
1357 1 4 19 15 21 43.99 31 7 45.78 -77 48 3.11 0 32 20.34
1358 1 4 19 23 41 43.99 -125 16 23.32 7 49 6.52 0 32 8.43
1359 1 4 20 8 1 43.99 124 26 56.58 6 54 51.04 0 31 56.53
1360 1 4 20 16 21 43.99 -35 51 35.42 -77 13 9.29 0 31 44.69
1361 1 4 21 0 41 43.99 -135 25 36.80 17 13 25.20 0 31 33.24
1362 1 4 21 9 1 43.99 115 56 28.31 -3 41 56.11 0 31 21.87
1363 1 4 21 17 21 43.99 -68 0 15.42 -67 22 38.21 0 31 10.72
1364 1 4 22 1 41 43.99 -147 21 3.64 24 50 18.73 0 31 0.03
1365 1 4 22 10 1 43.99 108 27 30.71 -14 54 34.28 0 30 49.50
1366 1 4 22 18 21 43.99 -81 57 19.78 -55 42 18.52 0 30 39.31
1367 1 4 23 2 41 43.99 -161 8 49.24 30 5 55.08 0 30 29.63
1368 1 4 23 11 1 43.99 101 28 35.03 -26 27 30.00 0 30 20.17
1369 1 4 23 19 21 43.99 -90 53 14.11 -43 47 30.31 0 30 11.17
1370 1 4 24 3 41 43.99 -176 19 0.96 32 28 23.04 0 30 2.69
1371 1 4 24 12 1 43.99 94 25 21.48 -38 9 50.08 0 29 54.47
1372 1 4 24 20 21 43.99 -98 6 55.46 -32 0 0.26 0 29 46.80
1373 1 4 25 4 41 43.99 168 17 36.72 31 42 36.36 0 29 39.65
1374 1 4 25 13 1 43.99 86 26 49.66 -49 52 0.22 0 29 32.81
1375 1 4 25 21 21 43.99 -104 49 52.44 -20 29 17.92 0 29 26.57
1376 1 4 26 5 41 43.99 153 57 53.75 28 0 13.68 0 29 20.85
1377 1 4 26 14 1 43.99 75 43 47.89 -61 20 6.21 0 29 15.48
1378 1 4 26 22 21 43.99 -111 39 17.58 -9 22 58.87 0 29 10.76
1379 1 4 27 6 41 43.99 141 26 15.42 21 53 15.32 0 29 6.53
1380 1 4 27 15 1 43.99 56 43 30.33 -71 55 15.53 0 29 2.69
1381 1 4 27 23 21 43.99 -119 2 28.49 1 9 52.59 0 28 59.52
1382 1 4 28 7 41 43.99 130 46 59.89 13 58 31.76 0 28 56.82
1383 1 4 28 16 1 43.99 11 23 22.45 -78 37 2.57 0 28 54.54
1384 1 4 29 0 21 43.99 -127 25 13.19 10 56 25.89 0 28 52.95
1385 1 4 29 8 41 43.99 121 41 15.38 4 47 9.13 0 28 51.80
1386 1 4 29 17 1 43.99 -44 34 0.62 -74 47 52.44 0 28 51.12
1387 1 4 30 1 21 43.99 -137 14 21.30 19 37 41.50 0 28 51.12
1388 1 4 30 9 41 43.99 113 42 55.53 -5 18 8.10 0 28 51.53
1389 1 4 30 18 1 43.99 -69 12 9.78 -64 52 32.71 0 28 52.44
1390 1 5 1 2 21 43.99 -148 54 32.33 26 46 18.06 0 28 54.02
1391 1 5 1 10 41 43.99 106 25 14.56 -16 1 31.55 0 28 55.98
1392 1 5 1 19 1 43.99 -81 33 18.15 -53 33 29.61 0 28 58.48
1393 1 5 2 3 21 43.99 -162 35 50.22 31 46 36.56 0 29 1.62
1394 1 5 2 11 41 43.99 99 20 17.62 -27 11 44.93 0 29 5.12
1395 1 5 2 20 1 43.99 -90 1 32.39 -41 51 56.69 0 29 9.18
1396 1 5 3 4 21 43.99 -177 52 59.66 34 1 27.75 0 29 13.84
1397 1 5 3 12 41 43.99 91 52 49.88 -38 39 35.51 0 29 18.84
1398 1 5 3 21 1 43.99 -97 6 57.66 -30 5 31.21 0 29 24.42
1399 1 5 4 5 21 43.99 166 23 10.91 33 7 35.05 0 29 30.55
1400 1 5 4 13 41 43.99 83 3 21.50 -50 14 37.82 0 29 36.98
1401 1 5 4 22 1 43.99 -103 51 35.36 -18 23 36.82 0 29 44.01
1402 1 5 5 6 21 43.99 151 35 52.07 29 9 1.77 0 29 51.51
1403 1 5 5 14 41 43.99 70 35 6.72 -61 37 21.74 0 29 59.31
1404 1 5 5 23 1 43.99 -110 52 16.52 -6 55 10.06 0 30 7.68
1405 1 5 6 7 21 43.99 138 36 28.11 22 33 45.24 0 30 16.44
1406 1 5 6 15 41 43.99 47 36 30.70 -71 46 49.71 0 30 25.46
