# index year month day hour minute second azi_deg azi_min azi_sec pol_deg pol_min pol_sec size_deg size_min size_sec
782 0 10 2 17 38 7.46 131.0 52 51.47 -77.0 14 39.97 0.0 30 38.45
783 0 10 3 1 58 7.46 -57.0 25 51.98 6.0 41 0.13 0.0 30 48.33
784 0 10 3 10 18 7.46 53.0 42 0.00 10.0 57 4.29 0.0 30 58.50
785 0 10 3 18 38 7.46 -156.0 8 40.00 -80.0 25 23.79 0.0 31 8.93
786 0 10 4 2 58 7.46 -48.0 5 51.85 16.0 26 55.93 0.0 31 19.87
787 0 10 4 11 18 7.46 62.0 3 0.29 0.0 24 10.93 0.0 31 30.99
788 0 10 4 19 38 7.46 -112.0 58 57.64 -71.0 10 32.27 0.0 31 42.32
789 0 10 5 3 58 7.46 -36.0 44 11.80 24.0 50 6.10 0.0 31 54.08
790 0 10 5 12 18 7.46 69.0 22 29.25 -11.0 4 3.57 0.0 32 5.88
791 0 10 5 20 38 7.46 -97.0 44 23.56 -59.0 1 48.43 0.0 32 17.83
792 0 10 6 4 58 7.46 -22.0 55 8.98 31.0 6 34.06 0.0 32 30.07
793 0 10 6 13 18 7.46 76.0 8 11.34 -23.0 14 2.51 0.0 32 42.20
794 0 10 6 21 38 7.46 -88.0 43 12.78 -46.0 17 42.67 0.0 32 54.41
795 0 10 7 5 58 7.46 -6.0 50 38.82 34.0 23 25.63 0.0 33 6.73
796 0 10 7 14 18 7.46 82.0 51 0.06 -35.0 55 33.23 0.0 33 18.77
797 0 10 7 22 38 7.46 -81.0 29 16.33 -33.0 23 58.47 0.0 33 30.79
798 0 10 8 6 58 7.46 10.0 12 8.06 33.0 58 55.62 0.0 33 42.72
799 0 10 8 15 18 7.46 90.0 18 35.58 -48.0 59 7.90 0.0 33 54.19
800 0 10 8 23 38 7.46 -74.0 37 10.40 -20.0 33 15.13 0.0 34 5.51
801 0 10 9 7 58 7.46 26.0 18 44.40 29.0 48 30.54 0.0 34 16.51
802 0 10 9 16 18 7.46 100.0 25 12.02 -62.0 11 3.88 0.0 34 26.87
803 0 10 10 0 38 7.46 -67.0 22 5.09 -7.0 58 21.55 0.0 34 36.94
804 0 10 10 8 58 7.46 40.0 11 47.57 22.0 26 40.51 0.0 34 46.44
805 0 10 10 17 18 7.46 120.0 54 34.09 -74.0 48 38.26 0.0 34 55.16
806 0 10 11 1 38 7.46 -59.0 7 38.91 4.0 3 9.39 0.0 35 3.43
807 0 10 11 9 58 7.46 51.0 39 28.02 12.0 43 1.46 0.0 35 10.90
808 0 10 11 18 18 7.46 -169.0 2 40.30 -81.0 15 48.50 0.0 35 17.46
809 0 10 12 2 38 7.46 -49.0 15 31.23 15.0 5 1.51 0.0 35 23.45
810 0 10 12 10 58 7.46 61.0 8 13.01 1.0 21 47.17 0.0 35 28.42
811 0 10 12 19 18 7.46 -114.0 2 56.41 -72.0 0 28.55 0.0 35 32.43
812 0 10 13 3 38 7.46 -37.0 4 59.91 24.0 27 45.86 0.0 35 35.73
813 0 10 13 11 58 7.46 69.0 14 18.65 -11.0 3 56.03 0.0 35 37.89
814 0 10 13 20 18 7.46 -97.0 19 35.95 -58.0 46 56.78 0.0 35 39.08
815 0 10 14 4 38 7.46 -22.0 8 58.70 31.0 16 25.93 0.0 35 39.49
816 0 10 14 12 58 7.46 76.0 33 37.23 -24.0 10 17.52 0.0 35 38.70
817 0 10 14 21 18 7.46 -87.0 55 27.67 -45.0 5 22.29 0.0 35 37.00
818 0 10 15 5 38 7.46 -4.0 53 28.47 34.0 30 13.16 0.0 35 34.50
819 0 10 15 13 58 7.46 83.0 44 43.16 -37.0 39 21.30 0.0 35 30.82
820 0 10 15 22 18 7.46 -80.0 26 51.64 -31.0 29 28.00 0.0 35 26.36
821 0 10 16 6 38 7.46 12.0 54 50.42 33.0 32 36.72 0.0 35 21.13
822 0 10 16 14 58 7.46 91.0 45 59.43 -51.0 15 38.26 0.0 35 14.82
823 0 10 16 23 18 7.46 -73.0 21 22.74 -18.0 15 27.38 0.0 35 7.91
824 0 10 17 7 38 7.46 29.0 5 7.26 28.0 39 24.96 0.0 35 0.30
825 0 10 17 15 58 7.46 103.0 1 43.75 -64.0 39 34.85 0.0 34 51.79
826 0 10 18 0 18 7.46 -65.0 54 2.08 -5.0 38 0.28 0.0 34 42.86
827 0 10 18 8 38 7.46 42.0 31 49.27 20.0 46 22.49 0.0 34 33.34
828 0 10 18 16 58 7.46 128.0 1 35.41 -76.0 51 33.36 0.0 34 23.15
829 0 10 19 1 18 7.46 -57.0 30 58.01 6.0 5 32.44 0.0 34 12.74
830 0 10 19 9 38 7.46 53.0 22 6.32 10.0 54 4.62 0.0 34 1.85
831 0 10 19 17 58 7.46 -154.0 56 18.26 -80.0 36 35.34 0.0 33 50.53
832 0 10 20 2 18 7.46 -47.0 39 33.96 16.0 32 8.79 0.0 33 39.17
833 0 10 20 10 38 7.46 62.0 13 3.34 -0.0 11 12.26 0.0 33 27.47
834 0 10 20 18 58 7.46 -111.0 18 44.11 -70.0 37 50.08 0.0 33 15.57
835 0 10 21 3 18 7.46 -35.0 49 23.96 25.0 10 22.67 0.0 33 3.79
836 0 10 21 11 38 7.46 69.0 43 46.13 -11.0 58 47.28 0.0 32 51.80
837 0 10 21 19 58 7.46 -96.0 42 54.51 -58.0 9 54.46 0.0 32 39.82
838 0 10 22 4 18 7.46 -21.0 45 48.28 31.0 20 16.80 0.0 32 28.08
839 0 10 22 12 38 7.46 76.0 28 38.33 -24.0 9 7.25 0.0 32 16.26
840 0 10 22 20 58 7.46 -88.0 5 8.36 -45.0 31 53.72 0.0 32 4.64
841 0 10 23 5 18 7.46 -5.0 56 1.20 34.0 21 35.27 0.0 31 53.34
842 0 10 23 13 38 7.46 83.0 1 5.53 -36.0 29 24.89 0.0 31 42.06
843 0 10 23 21 58 7.46 -81.0 12 46.57 -33.0 6 39.01 0.0 31 31.15
844 0 10 24 6 18 7.46 10.0 18 22.40 33.0 52 53.52 0.0 31 20.61
845 0 10 24 14 38 7.46 90.0 5 21.88 -48.0 50 7.18 0.0 31 10.20
846 0 10 24 22 58 7.46 -74.0 48 41.45 -21.0 3 23.02 0.0 31 0.26
847 0 10 25 7 18 7.46 25.0 19 59.01 30.0 7 10.01 0.0 30 50.73
848 0 10 25 15 38 7.46 99.0 11 43.97 -61.0 0 32.22 0.0 30 41.42
849 0 10 25 23 58 7.46 -68.0 15 32.92 -9.0 29 28.37 0.0 30 32.68
850 0 10 26 8 18 7.46 38.0 12 59.26 23.0 44 8.83 0.0 30 24.35
851 0 10 26 16 38 7.46 115.0 15 12.74 -72.0 34 23.65 0.0 30 16.32
852 0 10 27 0 58 7.46 -61.0 6 30.87 1.0 26 14.12 0.0 30 8.92
853 0 10 27 9 18 7.46 48.0 54 2.87 15.0 28 49.44 0.0 30 1.93
854 0 10 27 17 38 7.46 162.0 3 31.01 -80.0 56 14.17 0.0 29 55.32
855 0 10 28 1 58 7.46 -52.0 56 4.62 11.0 31 12.76 0.0 29 49.36
856 0 10 28 10 18 7.46 57.0 47 20.85 5.0 57 36.41 0.0 29 43.82
857 0 10 28 18 38 7.46 -129.0 13 51.87 -76.0 54 46.26 0.0 29 38.71
858 0 10 29 2 58 7.46 -43.0 17 24.18 20.0 26 55.03 0.0 29 34.28
859 0 10 29 11 18 7.46 65.0 23 8.26 -4.0 24 11.54 0.0 29 30.24
860 0 10 29 19 38 7.46 -105.0 39 42.69 -66.0 13 42.28 0.0 29 26.70
861 0 10 30 3 58 7.46 -31.0 45 36.20 27.0 46 36.41 0.0 29 23.83
862 0 10 30 12 18 7.46 72.0 9 44.49 -15.0 19 56.78 0.0 29 21.35
863 0 10 30 20 38 7.46 -94.0 51 11.28 -54.0 33 22.46 0.0 29 19.42
864 0 10 31 4 58 7.46 -18.0 10 34.05 32.0 55 27.62 0.0 29 18.15
865 0 10 31 13 18 7.46 78.0 33 51.39 -26.0 38 39.55 0.0 29 17.25
866 0 10 31 21 38 7.46 -87.0 28 2.77 -42.0 43 2.63 0.0 29 16.94
867 0 11 1 5 58 7.46 -2.0 58 32.35 35.0 17 30.03 0.0 29 17.28
868 0 11 1 14 18 7.46 85.0 5 47.79 -38.0 12 22.76 0.0 29 17.98
869 0 11 1 22 38 7.46 -81.0 12 38.56 -30.0 54 58.58 0.0 29 19.31
870 0 11 2 6 58 7.46 12.0 38 55.98 34.0 31 8.18 0.0 29 21.24
871 0 11 2 15 18 7.46 92.0 32 46.05 -49.0 53 36.82 0.0 29 23.54
872 0 11 2 23 38 7.46 -75.0 11 33.79 -19.0 15 43.64 0.0 29 26.50
873 0 11 3 7 58 7.46 27.0 16 22.33 30.0 42 22.52 0.0 29 30.01
874 0 11 3 16 18 7.46 102.0 40 26.80 -61.0 30 23.96 0.0 29 33.90
875 0 11 4 0 38 7.46 -68.0 53 32.45 -7.0 51 54.08 0.0 29 38.45
876 0 11 4 8 58 7.46 40.0 1 35.14 24.0 20 38.68 0.0 29 43.52
877 0 11 4 17 18 7.46 121.0 13 4.20 -72.0 26 11.49 0.0 29 48.96
878 0 11 5 1 38 7.46 -61.0 52 3.58 3.0 7 18.72 0.0 29 55.08
879 0 11 5 9 58 7.46 50.0 47 47.12 16.0 2 29.09 0.0 30 1.64
880 0 11 5 18 18 7.46 169.0 38 47.43 -79.0 26 6.51 0.0 30 8.58
881 0 11 6 2 38 7.46 -53.0 38 14.10 13.0 27 37.67 0.0 30 16.18
882 0 11 6 10 58 7.46 59.0 54 53.95 6.0 19 26.19 0.0 30 24.16
883 0 11 6 19 18 7.46 -131.0 32 14.64 -74.0 44 41.63 0.0 30 32.52
884 0 11 7 3 38 7.46 -43.0 37 52.81 22.0 46 16.14 0.0 30 41.51
885 0 11 7 11 58 7.46 67.0 51 5.39 -4.0 25 16.75 0.0 30 50.79
886 0 11 7 20 18 7.46 -108.0 18 52.76 -63.0 53 51.04 0.0 31 0.45
887 0 11 8 4 38 7.46 -31.0 15 9.16 30.0 27 52.82 0.0 31 10.67
888 0 11 8 12 58 7.46 75.0 5 14.83 -15.0 55 24.45 0.0 31 21.10
889 0 11 8 21 18 7.46 -96.0 46 12.63 -51.0 43 57.63 0.0 31 31.88
890 0 11 9 5 38 7.46 -16.0 11 44.59 35.0 43 0.46 0.0 31 43.14
891 0 11 9 13 58 7.46 82.0 7 56.55 -27.0 59 7.83 0.0 31 54.49
892 0 11 9 22 18 7.46 -88.0 39 58.84 -39.0 9 48.22 0.0 32 6.16
893 0 11 10 6 38 7.46 0.0 55 17.24 37.0 38 6.59 0.0 32 18.18
894 0 11 10 14 58 7.46 89.0 39 49.94 -40.0 26 19.72 0.0 32 30.17
895 0 11 10 23 18 7.46 -81.0 39 55.81 -26.0 28 9.92 0.0 32 42.43
896 0 11 11 7 38 7.46 18.0 17 54.22 35.0 42 31.49 0.0 32 54.87
897 0 11 11 15 58 7.46 98.0 57 0.31 -53.0 4 28.58 0.0 33 7.15
898 0 11 12 0 18 7.46 -74.0 46 1.00 -13.0 49 59.16 0.0 33 19.61
899 0 11 12 8 38 7.46 33.0 58 57.97 30.0 9 51.44 0.0 33 32.04
900 0 11 12 16 58 7.46 113.0 25 42.55 -65.0 26 18.61 0.0 33 44.18
901 0 11 13 1 18 7.46 -67.0 18 41.68 -1.0 27 41.26 0.0 33 56.37
902 0 11 13 9 38 7.46 47.0 6 38.97 21.0 45 29.46 0.0 34 8.30
903 0 11 13 17 58 7.46 145.0 54 11.06 -75.0 41 21.64 0.0 34 19.79
904 0 11 14 2 18 7.46 -58.0 40 6.52 10.0 20 39.90 0.0 34 31.18
905 0 11 14 10 38 7.46 57.0 52 42.84 11.0 18 44.25 0.0 34 42.06
906 0 11 14 18 58 7.46 -150.0 24 18.27 -76.0 11 29.68 0.0 34 52.36
907 0 11 15 3 18 7.46 -48.0 6 13.12 21.0 6 34.01 0.0 35 2.38
908 0 11 15 11 38 7.46 66.0 54 23.42 -0.0 31 29.72 0.0 35 11.65
909 0 11 15 19 58 7.46 -115.0 4 45.70 -65.0 59 57.21 0.0 35 20.21
910 0 11 16 4 18 7.46 -34.0 48 24.69 30.0 5 3.23 0.0 35 28.31
911 0 11 16 12 38 7.46 74.0 51 57.89 -13.0 17 26.06 0.0 35 35.42
912 0 11 16 20 58 7.46 -99.0 40 39.93 -53.0 1 55.69 0.0 35 41.74
913 0 11 17 5 18 7.46 -18.0 18 7.84 36.0 11 46.80 0.0 35 47.40
914 0 11 17 13 38 7.46 82.0 25 37.64 -26.0 38 44.19 0.0 35 51.92
916 0 11 18 6 18 7.46 0.0 36 7.95 38.0 17 53.50 0.0 35 58.47
917 0 11 18 14 38 7.46 90.0 25 15.56 -40.0 18 22.21 0.0 36 0.10
918 0 11 18 22 58 7.46 -81.0 54 48.75 -25.0 48 5.21 0.0 36 0.89
919 0 11 19 7 18 7.46 19.0 26 47.36 35.0 52 3.38 0.0 36 0.77
920 0 11 19 15 38 7.46 100.0 22 33.78 -53.0 57 10.13 0.0 35 59.40
921 0 11 19 23 58 7.46 -74.0 16 47.92 -12.0 24 54.78 0.0 35 57.26
922 0 11 20 8 18 7.46 35.0 50 3.42 29.0 27 42.58 0.0 35 54.17
923 0 11 20 16 38 7.46 116.0 36 33.48 -66.0 57 26.58 0.0 35 49.92
924 0 11 21 0 58 7.46 -66.0 11 23.40 0.0 25 33.57 0.0 35 45.00
925 0 11 21 9 18 7.46 49.0 3 21.95 20.0 13 52.83 0.0 35 39.14
926 0 11 21 17 38 7.46 155.0 29 51.75 -76.0 45 15.17 0.0 35 32.30
927 0 11 22 1 58 7.46 -56.0 57 30.82 12.0 22 5.93 0.0 35 24.93
928 0 11 22 10 18 7.46 59.0 38 18.34 9.0 14 8.71 0.0 35 16.71
929 0 11 22 18 38 7.46 -140.0 57 54.02 -74.0 47 29.44 0.0 35 7.72
930 0 11 23 2 58 7.46 -45.0 52 32.64 22.0 55 19.16 0.0 34 58.36
931 0 11 23 11 18 7.46 68.0 24 54.54 -2.0 47 1.22 0.0 34 48.28
932 0 11 23 19 38 7.46 -111.0 37 10.98 -63.0 47 39.08 0.0 34 37.68
933 0 11 24 3 58 7.46 -32.0 16 2.67 31.0 23 36.58 0.0 34 26.87
934 0 11 24 12 18 7.46 76.0 9 13.90 -15.0 21 0.94 0.0 34 15.50
935 0 11 24 20 38 7.46 -98.0 11 43.13 -50.0 59 16.50 0.0 34 3.85
936 0 11 25 4 58 7.46 -15.0 55 10.92 36.0 53 50.57 0.0 33 52.15
937 0 11 25 13 18 7.46 83.0 33 36.04 -28.0 9 2.74 0.0 33 40.04
938 0 11 25 21 38 7.46 -89.0 22 48.79 -37.0 56 22.90 0.0 33 27.90
939 0 11 26 5 58 7.46 2.0 11 44.26 38.0 37 36.15 0.0 33 15.82
940 0 11 26 14 18 7.46 91.0 27 46.80 -40.0 56 53.62 0.0 33 3.51
941 0 11 26 22 38 7.46 -82.0 7 43.03 -25.0 3 0.20 0.0 32 51.37
942 0 11 27 6 58 7.46 19.0 55 50.97 36.0 22 29.32 0.0 32 39.38
943 0 11 27 15 18 7.46 101.0 17 8.09 -53.0 29 0.72 0.0 32 27.32
944 0 11 27 23 38 7.46 -75.0 16 15.05 -12.0 30 26.13 0.0 32 15.60
945 0 11 28 7 58 7.46 35.0 25 6.62 30.0 44 8.51 0.0 32 4.10
946 0 11 28 16 18 7.46 116.0 32 53.06 -65.0 14 9.70 0.0 31 52.67
947 0 11 29 0 38 7.46 -68.0 8 27.38 -0.0 27 59.23 0.0 31 41.70
948 0 11 29 8 58 7.46 48.0 8 24.18 22.0 40 21.75 0.0 31 31.01
949 0 11 29 17 18 7.46 147.0 54 27.00 -74.0 22 21.69 0.0 31 20.51
950 0 11 30 1 38 7.46 -60.0 11 18.32 10.0 52 58.36 0.0 31 10.57
951 0 11 30 9 58 7.46 58.0 31 41.61 13.0 2 20.85 0.0 31 0.93
952 0 11 30 18 18 7.46 -158.0 0 1.68 -75.0 7 19.75 0.0 30 51.59
953 0 12 1 2 38 7.46 -50.0 49 39.98 21.0 15 42.08 0.0 30 42.87
954 0 12 1 10 58 7.46 67.0 16 42.55 2.0 25 49.33 0.0 30 34.47
955 0 12 1 19 18 7.46 -123.0 28 58.59 -66.0 48 33.24 0.0 30 26.47
956 0 12 2 3 38 7.46 -39.0 24 0.32 30.0 14 10.63 0.0 30 19.12
957 0 12 2 11 58 7.46 75.0 2 59.94 -8.0 46 9.48 0.0 30 12.09
958 0 12 2 20 18 7.46 -107.0 16 48.38 -55.0 34 0.24 0.0 30 5.54
959 0 12 3 4 38 7.46 -25.0 19 25.62 37.0 9 33.48 0.0 29 59.65
960 0 12 3 12 58 7.46 82.0 26 42.08 -20.0 18 18.49 0.0 29 54.10
961 0 12 3 21 18 7.46 -97.0 26 37.40 -43.0 34 10.05 0.0 29 49.10
962 0 12 4 5 38 7.46 -8.0 36 32.05 41.0 12 41.18 0.0 29 44.74
963 0 12 4 13 58 7.46 90.0 6 53.61 -31.0 58 52.11 0.0 29 40.72
964 0 12 4 22 18 7.46 -89.0 59 34.19 -31.0 22 19.20 0.0 29 37.32
965 0 12 5 6 38 7.46 9.0 28 51.31 41.0 42 28.69 0.0 29 34.54
966 0 12 5 14 58 7.46 98.0 59 26.16 -43.0 35 18.95 0.0 29 32.11
967 0 12 5 23 18 7.46 -83.0 25 58.62 -19.0 10 53.44 0.0 29 30.33
968 0 12 6 7 38 7.46 26.0 45 56.47 38.0 34 9.38 0.0 29 29.14
969 0 12 6 15 58 7.46 110.0 49 40.06 -54.0 46 50.39 0.0 29 28.33
970 0 12 7 0 18 7.46 -77.0 0 5.33 -7.0 7 33.81 0.0 29 28.20
971 0 12 7 8 38 7.46 41.0 40 13.81 32.0 23 40.76 0.0 29 28.62
972 0 12 7 16 58 7.46 129.0 35 35.44 -64.0 42 49.55 0.0 29 29.43
973 0 12 8 1 18 7.46 -70.0 8 43.54 4.0 39 46.15 0.0 29 30.95
974 0 12 8 9 38 7.46 53.0 56 28.96 24.0 1 50.12 0.0 29 32.96
975 0 12 8 17 58 7.46 162.0 32 11.64 -70.0 58 34.95 0.0 29 35.40
976 0 12 9 2 18 7.46 -62.0 18 20.29 15.0 59 55.67 0.0 29 38.55
977 0 12 9 10 38 7.46 64.0 6 6.76 14.0 11 44.97 0.0 29 42.15
978 0 12 9 18 58 7.46 -156.0 4 0.46 -69.0 34 54.06 0.0 29 46.20
979 0 12 10 3 18 7.46 -52.0 46 57.58 26.0 34 40.46 0.0 29 50.95
981 0 12 10 19 58 7.46 -128.0 15 31.06 -61.0 30 14.27 0.0 30 1.72
982 0 12 11 4 18 7.46 -40.0 39 42.91 35.0 52 51.33 0.0 30 8.02
983 0 12 11 12 38 7.46 80.0 51 30.80 -8.0 2 28.18 0.0 30 14.67
984 0 12 11 20 58 7.46 -112.0 22 43.31 -50.0 35 12.35 0.0 30 21.81
985 0 12 12 5 18 7.46 -24.0 58 58.84 43.0 2 56.67 0.0 30 29.59
986 0 12 12 13 38 7.46 88.0 45 45.54 -19.0 51 32.78 0.0 30 37.65
987 0 12 12 21 58 7.46 -101.0 51 50.85 -38.0 34 10.65 0.0 30 46.22
988 0 12 13 6 18 7.46 -5.0 37 48.49 46.0 53 19.34 0.0 30 55.36
989 0 12 13 14 38 7.46 97.0 20 6.82 -31.0 50 0.23 0.0 31 4.72
990 0 12 13 22 58 7.46 -93.0 39 5.59 -26.0 4 0.62 0.0 31 14.59
991 0 12 14 7 18 7.46 15.0 18 14.05 46.0 23 11.91 0.0 31 24.93
992 0 12 14 15 38 7.46 107.0 46 33.24 -43.0 39 33.17 0.0 31 35.43
993 0 12 14 23 58 7.46 -86.0 19 4.45 -13.0 21 23.07 0.0 31 46.42
994 0 12 15 8 18 7.46 34.0 23 19.54 41.0 33 35.81 0.0 31 57.75
995 0 12 15 16 38 7.46 122.0 23 54.18 -54.0 44 39.82 0.0 32 9.17
996 0 12 16 0 58 7.46 -79.0 0 51.53 -0.0 37 50.62 0.0 32 21.02
997 0 12 16 9 18 7.46 49.0 51 19.85 33.0 24 12.12 0.0 32 33.07
998 0 12 16 17 38 7.46 145.0 45 43.12 -63.0 37 48.79 0.0 32 45.12
999 0 12 17 1 58 7.46 -71.0 1 29.00 11.0 53 56.38 0.0 32 57.51
1000 0 12 17 10 18 7.46 62.0 2 23.29 23.0 2 34.94 0.0 33 9.92
1001 0 12 17 18 38 7.46 -178.0 46 32.91 -67.0 3 19.50 0.0 33 22.23
1002 0 12 18 2 58 7.46 -61.0 30 52.31 23.0 54 56.43 0.0 33 34.76
1003 0 12 18 11 18 7.46 71.0 58 52.48 11.0 17 30.66 0.0 33 47.10
1004 0 12 18 19 38 7.46 -144.0 14 14.15 -62.0 31 51.67 0.0 33 59.23
1005 0 12 19 3 58 7.46 -49.0 19 40.43 34.0 51 59.55 0.0 34 11.42
1006 0 12 19 12 18 7.46 80.0 40 2.92 -1.0 19 47.20 0.0 34 23.18
1007 0 12 19 20 38 7.46 -121.0 56 18.06 -52.0 39 57.91 0.0 34 34.62
1008 0 12 20 4 58 7.46 -32.0 58 9.92 43.0 45 10.60 0.0 34 45.92
1009 0 12 20 13 18 7.46 88.0 57 24.16 -14.0 27 55.39 0.0 34 56.56
1010 0 12 20 21 38 7.46 -107.0 46 59.55 -40.0 28 35.36 0.0 35 6.76
1011 0 12 21 5 58 7.46 -11.0 34 33.66 48.0 58 21.32 0.0 35 16.58
1012 0 12 21 14 18 7.46 97.0 45 17.41 -27.0 48 27.38 0.0 35 25.53
1013 0 12 21 22 38 7.46 -97.0 25 34.07 -27.0 18 30.16 0.0 35 33.93
1014 0 12 22 6 58 7.46 12.0 29 55.81 48.0 54 34.72 0.0 35 41.72
1015 0 12 22 15 18 7.46 108.0 22 40.64 -40.0 58 27.73 0.0 35 48.46
1016 0 12 22 23 38 7.46 -88.0 39 23.77 -13.0 45 32.94 0.0 35 54.55
1017 0 12 23 7 58 7.46 34.0 7 46.94 43.0 28 25.05 0.0 35 59.81
1018 0 12 23 16 18 7.46 123.0 20 20.39 -53.0 15 55.88 0.0 36 3.91
1019 0 12 24 0 38 7.46 -80.0 14 20.90 -0.0 11 47.23 0.0 36 7.30
1020 0 12 24 8 58 7.46 50.0 49 41.68 34.0 10 45.94 0.0 36 9.69
1021 0 12 24 17 18 7.46 147.0 40 56.51 -62.0 59 18.35 0.0 36 10.88
1022 0 12 25 1 38 7.46 -71.0 14 20.59 13.0 2 23.13 0.0 36 11.33
1023 0 12 25 9 58 7.46 63.0 25 0.97 22.0 38 13.82 0.0 36 10.68
1024 0 12 25 18 18 7.46 -175.0 13 10.20 -66.0 24 20.82 0.0 36 8.88
1025 0 12 26 2 38 7.46 -60.0 39 53.21 25.0 30 49.77 0.0 36 6.37
1026 0 12 26 10 58 7.46 73.0 26 14.83 9.0 54 0.26 0.0 36 2.72
1027 0 12 26 19 18 7.46 -140.0 36 38.37 -61.0 8 40.68 0.0 35 58.06
1028 0 12 27 3 38 7.46 -47.0 14 41.23 36.0 32 55.18 0.0 35 52.75
1029 0 12 27 11 58 7.46 82.0 8 6.22 -3.0 24 22.17 0.0 35 46.37
1030 0 12 27 20 18 7.46 -119.0 9 0.23 -50.0 38 0.76 0.0 35 39.16
1031 0 12 28 4 38 7.46 -29.0 32 21.66 45.0 1 50.82 0.0 35 31.40
1032 0 12 28 12 58 7.46 90.0 29 29.26 -16.0 52 26.51 0.0 35 22.69
1033 0 12 28 21 18 7.46 -105.0 41 48.89 -38.0 7 23.27 0.0 35 13.39
1034 0 12 29 5 38 7.46 -7.0 16 1.09 49.0 23 31.80 0.0 35 3.67
1035 0 12 29 13 58 7.46 99.0 29 31.94 -30.0 10 2.47 0.0 34 53.16
1036 0 12 29 22 18 7.46 -95.0 53 40.04 -24.0 56 50.05 0.0 34 42.32
1037 0 12 30 6 38 7.46 16.0 24 57.89 48.0 27 22.70 0.0 34 31.17
1038 0 12 30 14 58 7.46 110.0 31 29.63 -42.0 52 53.48 0.0 34 19.44
1039 0 12 30 23 18 7.46 -87.0 38 41.92 -11.0 39 29.78 0.0 34 7.61
1040 0 12 31 7 38 7.46 36.0 50 56.66 42.0 42 15.53 0.0 33 55.61
1041 0 12 31 15 58 7.46 126.0 5 1.42 -54.0 17 24.01 0.0 33 43.23
1042 1 1 1 0 18 7.46 -79.0 48 51.03 1.0 26 38.57 0.0 33 30.96
1043 1 1 1 8 38 7.46 52.0 31 46.15 33.0 45 35.97 0.0 33 18.62
1044 1 1 1 16 58 7.46 150.0 25 20.67 -62.0 45 0.48 0.0 33 6.11
1045 1 1 2 1 18 7.46 -71.0 34 45.75 14.0 7 16.57 0.0 32 53.88
1046 1 1 2 9 38 7.46 64.0 31 11.19 23.0 2 49.57 0.0 32 41.67
1047 1 1 2 17 58 7.46 -175.0 30 28.99 -65.0 12 56.47 0.0 32 29.48
1048 1 1 3 2 18 7.46 -62.0 6 9.30 26.0 5 27.46 0.0 32 17.71
1049 1 1 3 10 38 7.46 74.0 14 1.39 11.0 26 9.93 0.0 32 6.02
1050 1 1 3 18 58 7.46 -144.0 32 56.40 -60.0 20 29.56 0.0 31 54.53
1051 1 1 4 3 18 7.46 -50.0 18 27.71 36.0 54 51.37 0.0 31 43.53
1052 1 1 4 11 38 7.46 82.0 46 2.90 -0.0 34 27.80 0.0 31 32.69
1053 1 1 4 19 58 7.46 -124.0 24 26.73 -50.0 55 39.02 0.0 31 22.18
1054 1 1 5 4 18 7.46 -34.0 48 23.13 45.0 49 53.86 0.0 31 12.22
1055 1 1 5 12 38 7.46 90.0 58 9.39 -12.0 40 3.55 0.0 31 2.47
1056 1 1 5 20 58 7.46 -111.0 25 1.43 -39.0 34 28.70 0.0 30 53.16
1057 1 1 6 5 18 7.46 -14.0 33 12.00 51.0 36 51.66 0.0 30 44.43
1058 1 1 6 13 38 7.46 99.0 38 25.60 -24.0 34 59.37 0.0 30 35.95
1059 1 1 6 21 58 7.46 -102.0 1 1.08 -27.0 26 7.61 0.0 30 28.01
1060 1 1 7 6 18 7.46 8.0 59 0.69 52.0 53 49.55 0.0 30 20.64
1061 1 1 7 14 38 7.46 109.0 46 21.23 -36.0 0 35.92 0.0 30 13.57
1062 1 1 7 22 58 7.46 -94.0 20 14.28 -14.0 59 30.61 0.0 30 7.11
1063 1 1 8 7 18 7.46 31.0 12 17.35 49.0 21 51.29 0.0 30 1.20
1064 1 1 8 15 38 7.46 122.0 51 25.67 -46.0 26 10.50 0.0 29 55.63
1065 1 1 8 23 58 7.46 -87.0 21 7.94 -2.0 28 57.98 0.0 29 50.73
1066 1 1 9 8 18 7.46 48.0 56 17.71 42.0 9 45.75 0.0 29 46.35
1067 1 1 9 16 38 7.46 141.0 6 4.85 -54.0 52 31.81 0.0 29 42.34
1068 1 1 10 0 58 7.46 -80.0 21 26.83 9.0 55 51.37 0.0 29 39.04
1069 1 1 10 9 18 7.46 62.0 24 48.69 32.0 44 25.76 0.0 29 36.23
1070 1 1 10 17 38 7.46 166.0 4 53.87 -59.0 34 16.06 0.0 29 33.84
1071 1 1 11 1 58 7.46 -72.0 41 12.58 22.0 5 8.51 0.0 29 32.16
1072 1 1 11 10 18 7.46 73.0 2 3.19 22.0 5 41.70 0.0 29 30.95
1073 1 1 11 18 38 7.46 -166.0 3 38.51 -58.0 45 9.43 0.0 29 30.19
1074 1 1 12 2 58 7.46 -63.0 28 54.28 33.0 44 28.50 0.0 29 30.15
1075 1 1 12 11 18 7.46 82.0 2 0.55 10.0 48 26.80 0.0 29 30.54
1076 1 1 12 19 38 7.46 -142.0 59 43.49 -52.0 45 39.47 0.0 29 31.42
1077 1 1 13 3 58 7.46 -51.0 24 20.12 44.0 27 28.99 0.0 29 33.02
