index year month day hour minute seconad azi_deg azi_min azi_sec pol_deg pol_min pol_sec size_deg size_min size_sec phase
0 0 1 1 16 23 24.52 86 12 48.86 9 51 2.23 0 29 34.17 0.997
1 0 1 2 0 43 24.52 -148 7 40.60 -46 10 42.71 0 29 10.82 0.991
2 0 1 2 9 3 24.52 -50 46 3.66 39 1 44.50 0 29 50.33 0.983
3 0 1 2 17 23 24.52 85 10 34.89 3 9 25.88 0 29 36.27 0.977
4 0 1 3 1 43 24.52 -138 41 14.82 -48 20 44.78 0 29 16.83 0.963
5 0 1 3 10 3 24.52 -42 23 49.42 37 38 0.44 0 29 58.31 0.949
6 0 1 3 18 23 24.52 84 3 20.31 -3 22 34.33 0 29 42.88 0.938
7 0 1 4 2 43 24.52 -128 59 19.15 -49 48 12.28 0 29 27.38 0.917
8 0 1 4 11 3 24.52 -34 52 38.28 35 36 22.01 0 30 10.39 0.897
9 0 1 4 19 23 24.52 82 46 39.49 -9 25 36.71 0 29 53.88 0.882
10 0 1 5 3 43 24.52 -119 44 52.31 -50 38 22.02 0 29 42.09 0.853
11 0 1 5 12 3 24.52 -28 36 22.01 33 10 0.54 0 30 26.24 0.828
12 0 1 5 20 23 24.52 81 20 19.35 -14 40 56.80 0 30 8.94 0.809
13 0 1 6 4 43 24.52 -111 38 37.84 -51 2 23.32 0 30 0.39 0.773
14 0 1 6 13 3 24.52 -23 47 47.23 30 39 28.43 0 30 45.38 0.744
15 0 1 6 21 23 24.52 79 51 14.76 -18 52 16.57 0 30 27.55 0.721
16 0 1 7 5 43 24.52 -105 13 42.54 -51 11 41.28 0 30 21.49 0.680
17 0 1 7 14 3 24.52 -20 28 34.34 28 29 29.71 0 31 7.15 0.647
18 0 1 7 22 23 24.52 78 35 13.30 -21 48 28.98 0 30 48.89 0.621
19 0 1 8 6 43 24.52 -100 54 29.78 -51 12 4.49 0 30 44.43 0.575
20 0 1 8 15 3 24.52 -18 30 53.25 27 5 26.15 0 31 30.72 0.541
21 0 1 8 23 23 24.52 77 55 22.31 -23 26 25.70 0 31 11.85 0.512
22 0 1 9 7 43 24.52 -98 55 48.81 -50 59 38.33 0 31 8.01 0.464
23 0 1 9 16 3 24.52 -17 39 20.99 26 49 34.16 0 31 54.96 0.429
24 0 1 10 0 23 24.52 78 16 21.03 -23 52 5.70 0 31 35.03 0.400
25 0 1 10 8 43 24.52 -99 18 24.59 -50 19 57.13 0 31 30.89 0.352
26 0 1 10 17 3 24.52 -17 33 22.47 27 57 26.09 0 32 18.50 0.318
27 0 1 11 1 23 24.52 79 56 34.08 -23 18 48.15 0 31 56.79 0.290
28 0 1 11 9 43 24.52 -101 42 7.94 -48 52 3.73 0 31 51.64 0.245
29 0 1 11 18 3 24.52 -17 50 21.11 30 34 56.04 0 32 39.75 0.206
30 0 1 12 2 23 24.52 83 2 33.50 -22 3 1.33 0 32 15.39 0.169
31 0 1 12 10 43 24.52 -105 25 20.72 -46 17 19.52 0 32 8.82 0.119
32 0 1 12 19 3 24.52 -18 9 22.59 34 37 6.13 0 32 57.00 0.090
33 0 1 13 3 23 24.52 87 27 40.21 -20 19 52.50 0 32 29.19 0.067
34 0 1 13 11 43 24.52 -109 38 9.79 -42 29 6.81 0 32 21.16 0.041
35 0 1 17 15 43 24.52 -122 58 53.51 -20 50 6.93 0 32 9.30 0.019
36 0 1 18 0 3 24.52 -14 33 54.84 64 5 50.18 0 32 45.70 0.031
37 0 1 18 8 23 24.52 116 8 46.53 -9 31 33.54 0 32 2.86 0.044
38 0 1 18 16 43 24.52 -125 7 43.83 -16 3 1.23 0 31 52.28 0.071
39 0 1 19 1 3 24.52 -12 49 26.80 68 55 4.55 0 32 25.19 0.095
40 0 1 19 9 23 24.52 120 19 1.71 -7 42 1.26 0 31 42.04 0.121
41 0 1 19 17 43 24.52 -126 44 26.35 -12 14 0.95 0 31 31.78 0.169
42 0 1 20 2 3 24.52 -10 40 56.25 72 34 10.35 0 32 1.76 0.208
43 0 1 20 10 23 24.52 123 23 33.90 -6 26 51.24 0 31 19.03 0.242
44 0 1 20 18 43 24.52 -127 39 10.86 -9 30 12.40 0 31 9.36 0.285
45 0 1 21 3 3 24.52 -7 41 35.04 74 52 26.97 0 31 37.20 0.314
46 0 1 21 11 23 24.52 125 24 41.93 -6 2 3.89 0 30 55.29 0.343
47 0 1 21 19 43 24.52 -127 39 23.82 -7 48 41.98 0 30 46.56 0.389
48 0 1 22 4 3 24.52 -3 15 36.91 75 44 55.19 0 31 13.11 0.419
49 0 1 22 12 23 24.52 126 32 52.42 -6 41 19.65 0 30 32.11 0.448
50 0 1 22 20 43 24.52 -126 33 37.75 -6 58 8.04 0 30 24.81 0.495
51 0 1 23 5 3 24.52 2 43 29.16 75 10 43.81 0 30 50.81 0.524
52 0 1 23 13 23 24.52 127 3 53.36 -8 33 12.03 0 30 10.59 0.553
53 0 1 23 21 43 24.52 -124 14 57.87 -6 41 50.80 0 30 5.33 0.598
54 0 1 24 6 3 24.52 9 32 40.89 73 12 13.39 0 30 31.27 0.625
55 0 1 24 14 23 24.52 127 15 8.76 -11 39 32.87 0 29 51.63 0.654
56 0 1 24 22 43 24.52 -120 42 57.47 -6 41 49.64 0 29 49.07 0.695
57 0 1 25 7 3 24.52 16 14 6.17 69 55 32.93 0 30 15.20 0.720
58 0 1 25 15 23 24.52 127 22 3.07 -15 55 33.09 0 29 35.95 0.746
59 0 1 25 23 43 24.52 -116 3 46.24 -6 42 27.51 0 29 36.74 0.783
60 0 1 26 8 3 24.52 22 12 13.17 65 30 49.95 0 30 3.04 0.804
61 0 1 26 16 23 24.52 127 35 39.52 -21 10 59.57 0 29 24.12 0.827
62 0 1 27 0 43 24.52 -110 28 56.76 -6 33 16.83 0 29 28.81 0.858
63 0 1 27 9 3 24.52 27 15 39.78 60 11 9.46 0 29 55.08 0.875
64 0 1 27 17 23 24.52 128 1 50.36 -27 12 2.92 0 29 16.55 0.895
65 0 1 28 1 43 24.52 -104 13 30.44 -6 10 20.75 0 29 25.54 0.919
66 0 1 28 10 3 24.52 31 24 42.02 54 11 26.89 0 29 51.46 0.932
67 0 1 28 18 23 24.52 128 41 29.15 -33 42 53.28 0 29 13.52 0.947
68 0 1 29 2 43 24.52 -97 34 7.61 -5 36 1.67 0 29 27.00 0.964
69 0 1 29 11 3 24.52 34 42 44.90 47 47 50.49 0 29 52.24 0.973
70 0 1 29 19 23 24.52 129 31 0.48 -40 26 43.26 0 29 15.19 0.982
71 0 1 30 3 43 24.52 -90 47 57.38 -4 57 25.26 0 29 33.12 0.991
72 0 1 30 12 3 24.52 37 13 19.69 41 17 27.81 0 29 57.39 0.995
73 0 1 30 20 23 24.52 130 22 38.70 -47 6 17.41 0 29 21.53 0.999
74 0 1 31 4 43 24.52 -84 12 18.25 -4 23 42.69 0 29 43.65 1.000
75 0 1 31 13 3 24.52 38 59 47.33 34 58 21.31 0 30 6.80 0.999
76 0 1 31 21 23 24.52 131 4 44.36 -53 23 59.79 0 29 32.39 0.996
77 0 2 1 5 43 24.52 -78 4 47.06 -4 3 1.80 0 29 58.24 0.989
78 0 2 1 14 3 24.52 40 6 12.56 29 9 16.45 0 30 20.27 0.983
79 0 2 1 22 23 24.52 131 23 10.26 -59 1 58.29 0 29 47.40 0.973
80 0 2 2 6 43 24.52 -72 43 13.17 -3 59 22.25 0 30 16.35 0.957
82 0 2 2 23 23 24.52 131 6 56.05 -63 42 35.02 0 30 5.95 0.929
83 0 2 3 7 43 24.52 -68 24 39.28 -4 10 12.03 0 30 37.34 0.905
84 0 2 3 16 3 24.52 40 47 57.34 20 15 13.13 0 30 57.71 0.890
85 0 2 4 0 23 24.52 130 21 39.37 -67 10 7.88 0 30 27.19 0.865
86 0 2 4 8 43 24.52 -65 23 16.35 -4 25 23.52 0 31 0.35 0.833
87 0 2 4 17 3 24.52 40 48 39.78 17 41 42.10 0 31 20.29 0.813
88 0 2 5 1 23 24.52 129 46 56.35 -69 14 9.08 0 30 50.03 0.782
89 0 2 5 9 43 24.52 -63 47 34.88 -4 28 1.35 0 31 24.37 0.743
90 0 2 5 18 3 24.52 41 1 4.71 16 36 4.00 0 31 44.05 0.720
91 0 2 6 2 23 24.52 130 32 50.22 -69 52 25.72 0 31 13.12 0.683
92 0 2 6 10 43 24.52 -63 37 47.62 -3 57 19.46 0 31 48.19 0.639
93 0 2 6 19 3 24.52 41 47 52.36 16 57 7.18 0 32 7.53 0.612
94 0 2 7 3 23 24.52 133 36 18.79 -69 9 34.11 0 31 34.92 0.571
95 0 2 7 11 43 24.52 -64 44 46.76 -2 33 32.46 0 32 10.41 0.524
96 0 2 7 20 3 24.52 43 30 19.77 18 34 5.96 0 32 29.05 0.496
97 0 2 8 4 23 24.52 138 57 9.15 -67 11 46.73 0 31 53.87 0.452
98 0 2 8 12 43 24.52 -66 51 54.53 -0 3 32.78 0 32 29.56 0.405
99 0 2 8 21 3 24.52 46 23 57.94 21 8 5.07 0 32 46.78 0.377
100 0 2 9 5 23 24.52 145 43 6.33 -64 4 44.42 0 32 8.49 0.334
101 0 2 9 13 43 24.52 -69 39 46.27 3 34 45.38 0 32 44.16 0.290
102 0 2 9 22 3 24.52 50 35 1.61 24 15 19.92 0 32 59.06 0.263
103 0 2 10 6 23 24.52 152 48 8.27 -59 56 34.20 0 32 17.59 0.221
104 0 2 10 14 43 24.52 -72 51 35.16 8 11 4.21 0 32 52.95 0.165
105 0 2 10 23 3 24.52 55 58 23.20 27 31 36.65 0 33 4.63 0.134
106 0 2 11 7 23 24.52 159 22 1.85 -55 1 5.55 0 32 20.44 0.096
107 0 2 11 15 43 24.52 -76 16 16.58 13 24 44.65 0 32 55.07 0.064
108 0 2 12 0 3 24.52 62 17 1.59 30 36 23.71 0 33 2.90 0.048
109 0 2 12 8 23 24.52 164 57 40.05 -49 38 9.00 0 32 16.84 0.029
110 0 2 12 16 43 24.52 -79 47 40.11 18 49 5.77 0 32 50.26 0.015
111 0 2 13 1 3 24.52 69 3 35.51 33 15 44.63 0 32 54.04 0.009
112 0 2 13 9 23 24.52 169 25 51.90 -44 11 34.56 0 32 7.16 0.004
113 0 2 13 17 43 24.52 -83 20 29.04 23 56 36.21 0 32 38.92 0.001
114 0 2 14 2 3 24.52 75 44 27.42 35 22 49.18 0 32 38.96 0.000
115 0 2 14 10 23 24.52 172 48 45.39 -39 6 23.74 0 31 52.25 0.000
116 0 2 14 18 43 24.52 -86 45 10.85 28 24 4.79 0 32 22.09 0.000
117 0 2 15 3 3 24.52 81 45 38.04 36 55 43.36 0 32 19.08 0.001
118 0 2 15 11 23 24.52 175 15 43.91 -34 46 3.01 0 31 33.30 0.003
119 0 2 15 19 43 24.52 -89 44 27.92 31 57 11.08 0 32 1.27 0.008
120 0 2 16 4 3 24.52 86 38 48.86 37 53 37.99 0 31 56.07 0.013
121 0 2 16 12 23 24.52 177 1 35.02 -31 29 50.24 0 31 11.70 0.024
122 0 2 16 20 43 24.52 -91 54 15.82 34 33 4.98 0 31 38.17 0.040
123 0 2 17 5 3 24.52 90 6 7.32 38 13 14.80 0 31 31.62 0.053
124 0 2 17 13 23 24.52 178 25 25.50 -29 30 41.70 0 30 48.90 0.077
125 0 2 17 21 43 24.52 -92 49 31.79 36 19 47.86 0 31 14.52 0.109
126 0 2 18 6 3 24.52 92 3 4.53 37 47 21.44 0 31 7.22 0.130
127 0 2 18 14 23 24.52 179 49 16.84 -28 53 38.53 0 30 26.26 0.172
128 0 2 18 22 43 24.52 -92 11 20.55 37 32 1.34 0 30 51.85 0.221
129 0 2 19 7 3 24.52 92 39 11.23 36 26 19.08 0 30 44.14 0.245
130 0 2 19 15 23 24.52 -178 23 56.39 -29 35 17.29 0 30 5.02 0.282
131 0 2 19 23 43 24.52 -89 50 45.90 38 25 11.26 0 30 31.44 0.318
132 0 2 20 8 3 24.52 92 15 1.45 34 1 36.32 0 30 23.36 0.340
133 0 2 20 16 23 24.52 -175 52 39.56 -31 24 34.99 0 29 46.23 0.379
134 0 2 21 0 43 24.52 -85 48 21.38 39 10 18.25 0 30 14.24 0.417
135 0 2 21 9 3 24.52 91 15 35.92 30 29 32.42 0 30 5.60 0.439
136 0 2 21 17 23 24.52 -172 18 28.05 -34 4 33.10 0 29 30.74 0.480
137 0 2 22 1 43 24.52 -80 11 41.66 39 51 5.13 0 30 0.92 0.517
138 0 2 22 10 3 24.52 90 2 45.33 25 53 13.28 0 29 51.43 0.540
139 0 2 22 18 23 24.52 -167 27 32.79 -37 14 29.95 0 29 19.18 0.580
140 0 2 23 2 43 24.52 -73 13 40.59 40 23 35.02 0 29 51.89 0.615
141 0 2 23 11 3 24.52 88 50 19.91 20 22 7.51 0 29 41.23 0.637
142 0 2 23 19 23 24.52 -161 12 19.42 -40 32 20.16 0 29 12.03 0.675
143 0 2 24 3 43 24.52 -65 12 44.16 40 38 0.56 0 29 47.36 0.708
144 0 2 24 12 3 24.52 87 43 30.81 14 10 20.15 0 29 35.30 0.728
145 0 2 24 20 23 24.52 -153 34 5.26 -43 37 3.56 0 29 9.55 0.764
146 0 2 25 4 43 24.52 -56 34 2.79 40 22 20.28 0 29 47.39 0.792
147 0 2 25 13 3 24.52 86 40 58.26 7 34 42.04 0 29 33.81 0.811
148 0 2 25 21 23 24.52 -144 46 16.53 -46 11 37.23 0 29 11.85 0.842
149 0 2 26 5 43 24.52 -47 49 16.36 39 26 59.95 0 29 51.90 0.866
150 0 2 26 14 3 24.52 85 37 47.50 0 53 34.74 0 29 36.85 0.881
151 0 2 26 22 23 24.52 -135 16 12.92 -48 5 58.65 0 29 18.86 0.907
152 0 2 27 6 43 24.52 -39 32 47.19 37 49 16.25 0 30 0.73 0.926
153 0 2 27 15 3 24.52 84 28 15.83 -5 33 52.01 0 29 44.39 0.938
154 0 2 27 23 23 24.52 -125 42 18.18 -49 19 7.86 0 29 30.35 0.957
155 0 2 28 7 43 24.52 -32 15 11.45 35 35 42.63 0 30 13.61 0.969
156 0 2 28 16 3 24.52 83 8 35.18 -11 28 17.47 0 29 56.28 0.977
157 0 2 29 0 23 24.52 -116 46 30.35 -49 58 26.85 0 29 45.89 0.988
158 0 2 29 8 43 24.52 -26 17 40.58 33 1 50.64 0 30 30.17 0.994
159 0 2 29 17 3 24.52 81 39 49.37 -16 31 16.21 0 30 12.14 0.998
160 0 3 1 1 23 24.52 -109 6 37.38 -50 15 43.39 0 30 4.86 1.000
161 0 3 1 9 43 24.52 -21 49 49.27 30 29 45.31 0 30 49.89 0.999
162 0 3 1 18 3 24.52 80 10 47.32 -20 27 21.15 0 30 31.39 0.997
163 0 3 2 2 23 24.52 -103 12 36.11 -50 21 23.40 0 30 26.45 0.990
164 0 3 2 10 43 24.52 -18 50 21.81 28 24 45.51 0 31 12.11 0.981
165 0 3 2 19 3 24.52 78 59 19.12 -23 6 56.39 0 30 53.17 0.973
166 0 3 3 3 23 24.52 -99 26 8.50 -50 19 4.07 0 30 49.63 0.956
167 0 3 3 11 43 24.52 -17 9 4.55 27 11 49.30 0 31 35.91 0.940
168 0 3 3 20 3 24.52 78 29 45.88 -24 28 53.30 0 31 16.30 0.926
169 0 3 4 4 23 24.52 -97 59 16.17 -50 2 13.26 0 31 13.19 0.898
170 0 3 4 12 43 24.52 -16 28 47.46 27 11 53.32 0 32 0.12 0.876
171 0 3 4 21 3 24.52 79 6 20.43 -24 41 3.25 0 31 39.32 0.855
172 0 3 5 5 23 24.52 -98 49 1.85 -49 14 22.62 0 31 35.76 0.818
173 0 3 5 13 43 24.52 -16 27 52.06 28 38 22.57 0 32 23.33 0.790
174 0 3 5 22 3 24.52 81 5 20.67 -23 57 49.05 0 32 0.55 0.764
176 0 3 6 14 43 24.52 -16 43 29.38 31 34 36.80 0 32 43.88 0.686
177 0 3 6 23 3 24.52 84 30 21.27 -22 35 35.05 0 32 18.25 0.655
178 0 3 7 7 23 24.52 -105 22 19.78 -44 44 59.12 0 32 12.18 0.605
179 0 3 7 15 43 24.52 -16 55 18.71 35 53 6.68 0 33 0.08 0.569
180 0 3 8 0 3 24.52 89 11 52.15 -20 48 31.22 0 32 30.86 0.535
181 0 3 8 8 23 24.52 -109 34 28.67 -40 43 17.17 0 32 23.39 0.483
182 0 3 8 16 43 24.52 -16 48 16.89 41 16 55.62 0 33 10.41 0.446
183 0 3 9 1 3 24.52 94 50 1.11 -18 46 20.97 0 32 37.22 0.412
184 0 3 9 9 23 24.52 -113 33 18.43 -35 41 48.16 0 32 28.60 0.361
185 0 3 9 17 43 24.52 -16 13 49.21 47 22 30.97 0 33 13.77 0.325
186 0 3 10 2 3 24.52 100 58 28.79 -16 34 45.91 0 32 36.74 0.294
187 0 3 10 10 23 24.52 -117 3 52.93 -30 4 59.51 0 32 27.36 0.247
188 0 3 10 18 43 24.52 -15 9 26.31 53 43 4.46 0 33 9.76 0.207
189 0 3 11 3 3 24.52 107 8 36.30 -14 17 49.31 0 32 29.54 0.168
190 0 3 11 11 23 24.52 -120 4 31.95 -24 22 13.88 0 32 19.78 0.118
191 0 3 11 19 43 24.52 -13 37 15.79 59 51 34.77 0 32 58.74 0.089
192 0 3 12 4 3 24.52 112 53 23.73 -12 0 57.78 0 32 16.34 0.067
193 0 3 12 12 23 24.52 -122 37 29.95 -19 1 51.65 0 32 6.49 0.040
194 0 3 12 20 43 24.52 -11 41 28.37 65 23 12.47 0 32 41.79 0.027
195 0 3 13 5 3 24.52 117 51 1.13 -9 53 14.20 0 31 58.33 0.017
196 0 3 13 13 23 24.52 -124 42 17.58 -14 26 53.85 0 31 48.62 0.007
197 0 3 13 21 43 24.52 -9 23 40.25 69 57 7.11 0 32 20.50 0.003
198 0 3 14 6 3 24.52 121 47 27.64 -8 7 46.73 0 31 36.94 0.001
199 0 3 14 14 23 24.52 -126 12 57.26 -10 52 5.49 0 31 27.58 0.000
200 0 3 14 22 43 24.52 -6 35 36.98 73 17 41.41 0 31 56.68 0.000
201 0 3 15 7 3 24.52 124 37 57.23 -7 0 26.44 0 31 13.69 0.000
202 0 3 15 15 23 24.52 -126 58 40.70 -8 22 17.48 0 31 4.94 0.001
203 0 3 15 23 43 24.52 -2 54 58.17 75 15 6.33 0 31 32.09 0.002
204 0 3 16 8 3 24.52 126 26 57.18 -6 47 5.65 0 30 49.99 0.005
205 0 3 16 16 23 24.52 -126 46 47.95 -6 52 30.19 0 30 42.25 0.012
206 0 3 17 0 43 24.52 2 0 12.51 75 44 57.66 0 31 8.26 0.020
207 0 3 17 9 3 24.52 127 26 30.91 -7 40 30.56 0 30 27.09 0.029
208 0 3 17 17 23 24.52 -125 26 39.74 -6 9 51.90 0 30 20.88 0.049
209 0 3 18 1 43 24.52 8 0 28.84 74 47 12.75 0 30 46.45 0.064
210 0 3 18 10 3 24.52 127 53 13.56 -9 47 48.05 0 30 6.04 0.083
211 0 3 18 18 23 24.52 -122 52 47.12 -5 57 6.61 0 30 2.00 0.119
212 0 3 19 2 43 24.52 14 22 27.10 72 25 42.82 0 30 27.57 0.144
213 0 3 19 11 3 24.52 128 4 23.58 -13 9 13.86 0 29 47.73 0.176
214 0 3 19 19 23 24.52 -119 6 19.99 -5 56 34.74 0 29 46.52 0.230
215 0 3 20 3 43 24.52 20 23 1.05 68 48 17.77 0 30 12.27 0.253
216 0 3 20 12 3 24.52 128 14 41.35 -17 38 34.81 0 29 32.82 0.280
217 0 3 20 20 23 24.52 -114 14 51.31 -5 53 47.42 0 29 35.09 0.320
218 0 3 21 4 43 24.52 25 40 13.67 64 6 12.45 0 30 0.94 0.345
219 0 3 21 13 3 24.52 128 34 10.24 -23 4 37.85 0 29 21.87 0.374
220 0 3 21 21 23 24.52 -108 30 48.85 -5 39 53.32 0 29 28.13 0.416
221 0 3 22 5 43 24.52 30 8 26.15 58 33 3.33 0 29 53.85 0.441
222 0 3 22 14 3 24.52 129 7 45.38 -29 12 58.47 0 29 15.25 0.473
223 0 3 22 22 23 24.52 -102 9 38.72 -5 12 36.60 0 29 25.86 0.515
224 0 3 23 6 43 24.52 33 48 33.77 52 23 58.62 0 29 51.11 0.540
225 0 3 23 15 3 24.52 129 55 33.66 -35 47 30.52 0 29 13.22 0.571
226 0 3 23 23 23 24.52 -95 28 4.51 -4 35 42.94 0 29 28.32 0.613
227 0 3 24 7 43 24.52 36 42 57.60 45 55 13.41 0 29 52.78 0.637
228 0 3 24 16 3 24.52 130 53 21.83 -42 31 21.47 0 29 15.89 0.668
229 0 3 25 0 23 24.52 -88 43 12.06 -3 57 5.79 0 29 35.39 0.707
230 0 3 25 8 43 24.52 38 53 56.68 39 24 1.48 0 29 58.80 0.729
231 0 3 25 17 3 24.52 131 52 49.59 -49 7 16.20 0 29 23.23 0.758
232 0 3 26 1 23 24.52 -82 12 21.61 -3 25 58.27 0 29 46.81 0.793
233 0 3 26 9 43 24.52 40 24 3.20 33 8 30.98 0 30 9.05 0.813
234 0 3 26 18 3 24.52 132 41 43.80 -55 17 42.25 0 29 35.02 0.839
235 0 3 27 2 23 24.52 -76 13 17.40 -3 9 42.24 0 30 2.18 0.869
236 0 3 27 10 43 24.52 41 17 5.48 27 27 27.99 0 30 23.30 0.886
237 0 3 27 19 3 24.52 133 5 40.65 -60 44 55.50 0 29 50.85 0.907
238 0 3 28 3 23 24.52 -71 3 50.49 -3 10 50.30 0 30 20.96 0.931
239 0 3 28 11 43 24.52 41 39 38.36 22 39 29.00 0 30 41.15 0.943
240 0 3 28 20 3 24.52 132 54 38.51 -65 11 36.70 0 30 10.06 0.959
241 0 3 29 4 23 24.52 -67 0 41.71 -3 24 58.74 0 30 42.44 0.975
242 0 3 29 12 43 24.52 41 42 37.80 19 1 25.03 0 31 1.97 0.982
243 0 3 29 21 3 24.52 132 18 3.87 -68 22 43.86 0 30 31.75 0.991
244 0 3 30 5 23 24.52 -64 17 1.77 -3 40 8.75 0 31 5.76 0.997
245 0 3 30 13 43 24.52 41 42 16.01 16 45 55.10 0 31 24.90 0.999
246 0 3 30 22 3 24.52 132 1 39.15 -70 8 54.66 0 30 54.77 1.000
247 0 3 31 6 23 24.52 -62 59 39.83 -3 38 5.20 0 31 29.85 0.996
248 0 3 31 14 43 24.52 41 59 20.39 15 58 38.36 0 31 48.72 0.992
249 0 3 31 23 3 24.52 133 17 12.41 -70 28 57.28 0 31 17.72 0.983
250 0 4 1 7 23 24.52 -63 6 42.48 -2 57 43.56 0 31 53.46 0.969
251 0 4 1 15 43 24.52 42 56 26.72 16 36 7.64 0 32 11.92 0.959
252 0 4 2 0 3 24.52 136 52 43.61 -69 27 39.17 0 31 39.05 0.940
253 0 4 2 8 23 24.52 -64 27 7.71 -1 20 18.99 0 32 15.18 0.915
254 0 4 2 16 43 24.52 44 53 43.85 18 25 31.28 0 32 32.78 0.899
255 0 4 3 1 3 24.52 142 34 20.62 -67 10 57.51 0 31 57.21 0.871
256 0 4 3 9 23 24.52 -66 43 19.74 1 25 4.03 0 32 33.51 0.837
257 0 4 3 17 43 24.52 48 4 35.48 21 6 29.49 0 32 49.48 0.815
258 0 4 4 2 3 24.52 149 22 53.71 -63 45 9.12 0 32 10.76 0.778
259 0 4 4 10 23 24.52 -69 36 14.62 5 17 43.63 0 32 47.01 0.737
260 0 4 4 18 43 24.52 52 32 28.98 24 14 55.73 0 33 0.42 0.710
261 0 4 5 3 3 24.52 156 14 54.86 -59 20 6.45 0 32 18.61 0.668
262 0 4 5 11 23 24.52 -72 50 25.18 10 4 46.94 0 32 54.46 0.622
263 0 4 5 19 43 24.52 58 9 14.57 27 27 20.96 0 33 4.47 0.592
264 0 4 6 4 3 24.52 162 26 59.66 -54 11 42.05 0 32 20.12 0.547
265 0 4 6 12 23 24.52 -76 16 15.32 15 23 49.49 0 32 55.13 0.498
266 0 4 6 20 43 24.52 64 35 7.19 30 24 50.77 0 33 1.20 0.468
267 0 4 7 5 3 24.52 167 38 4.28 -48 41 17.26 0 32 15.22 0.423
268 0 4 7 13 23 24.52 -79 48 22.13 20 47 30.71 0 32 48.89 0.376
269 0 4 7 21 43 24.52 71 21 0.53 32 55 25.06 0 32 50.94 0.347
270 0 4 8 6 3 24.52 171 42 47.06 -43 13 23.30 0 32 4.38 0.305
271 0 4 8 14 23 24.52 -83 21 6.29 25 48 46.87 0 32 36.28 0.262
272 0 4 8 22 43 24.52 77 53 2.80 34 53 45.95 0 32 34.72 0.236
273 0 4 9 7 3 24.52 174 45 25.40 -38 12 55.36 0 31 48.54 0.184
274 0 4 9 15 23 24.52 -86 43 23.87 30 5 57.15 0 32 18.46 0.136
275 0 4 9 23 43 24.52 83 38 34.44 36 18 34.16 0 32 14.06 0.111
276 0 4 10 8 3 24.52 176 56 42.40 -34 2 32.12 0 31 28.93 0.078
277 0 4 10 16 23 24.52 -89 35 57.46 33 26 59.53 0 31 56.99 0.051
278 0 4 11 0 43 24.52 88 11 46.09 37 8 32.74 0 31 50.62 0.039
279 0 4 11 9 3 24.52 178 32 23.45 -31 0 7.93 0 31 6.97 0.023
280 0 4 11 17 23 24.52 -91 33 23.68 35 51 36.05 0 31 33.62 0.012
281 0 4 12 1 43 24.52 91 17 51.35 37 19 19.77 0 31 26.08 0.008
282 0 4 12 10 3 24.52 179 52 15.84 -29 16 47.64 0 30 44.10 0.003
283 0 4 12 18 23 24.52 -92 10 52.40 37 29 44.64 0 31 10.03 0.001
284 0 4 13 2 43 24.52 92 55 32.58 36 42 46.35 0 31 1.87 0.000
286 0 4 13 19 23 24.52 -91 11 0.75 38 36 48.99 0 30 47.73 0.000
287 0 4 14 3 43 24.52 93 16 56.37 35 9 1.24 0 30 39.20 0.000
288 0 4 14 12 3 24.52 -176 45 54.04 -29 50 37.53 0 30 0.88 0.002
289 0 4 14 20 23 24.52 -88 26 49.29 39 27 36.51 0 30 27.91 0.006
290 0 4 15 4 43 24.52 92 43 50.44 32 30 17.06 0 30 18.99 0.009
291 0 4 15 13 3 24.52 -174 0 27.95 -31 49 34.89 0 29 42.73 0.017
292 0 4 15 21 23 24.52 -84 0 29.46 40 11 32.00 0 30 11.47 0.028
293 0 4 16 5 43 24.52 91 40 45.65 28 44 15.35 0 30 1.94 0.037
294 0 4 16 14 3 24.52 -170 7 52.44 -34 34 6.92 0 29 28.04 0.057
295 0 4 16 22 23 24.52 -78 0 52.39 40 50 19.53 0 29 59.00 0.079
296 0 4 17 6 43 24.52 90 27 48.07 23 55 29.61 0 29 48.56 0.096
297 0 4 17 15 3 24.52 -164 56 0.57 -37 42 54.36 0 29 17.40 0.130
298 0 4 17 23 23 24.52 -70 42 14.36 41 18 14.59 0 29 50.88 0.166
299 0 4 18 7 43 24.52 89 16 45.69 18 14 36.59 0 29 39.22 0.192
300 0 4 18 16 3 24.52 -158 19 43.92 -40 53 54.27 0 29 11.23 0.239
301 0 4 19 0 23 24.52 -62 24 57.85 41 24 24.76 0 29 47.29 0.270
302 0 4 19 8 43 24.52 88 11 12.92 11 56 24.04 0 29 34.20 0.291
303 0 4 19 17 3 24.52 -150 23 40.99 -43 46 57.23 0 29 9.78 0.329
304 0 4 20 1 23 24.52 -53 36 39.01 40 56 52.40 0 29 48.24 0.362
305 0 4 20 9 43 24.52 87 8 52.41 5 18 6.46 0 29 33.64 0.385
306 0 4 20 18 3 24.52 -141 25 12.66 -46 6 46.51 0 29 13.11 0.426
307 0 4 21 2 23 24.52 -44 50 57.66 39 47 26.21 0 29 53.64 0.459
308 0 4 21 10 43 24.52 86 4 27.58 -1 21 41.45 0 29 37.63 0.484
309 0 4 21 19 3 24.52 -131 54 50.10 -47 45 51.06 0 29 21.11 0.526
310 0 4 22 3 23 24.52 -36 42 37.52 37 55 45.65 0 30 3.32 0.560
311 0 4 22 11 43 24.52 84 52 25.85 -7 43 43.60 0 29 46.10 0.584
